source_clip_id,canonical_class,provider,subset,speaker_id,chapter_id,utterance_id,base_clip_id,split,original_path,original_duration_sec,crop_start_sec,crop_end_sec,prepared_path,prepared_sha256,sample_rate_hz,channels,samples,dtype,window_rms,window_peak,active_fraction,active_span_sec,longest_active_gap_sec,technical_qc_status,semantic_qc_status
libritts:1355:39947:1355_39947_000010_000000,speech,LibriTTS,train-clean-100,1355,39947,1355_39947_000010_000000,libritts:1355:39947:1355_39947_000010_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1355/39947/1355_39947_000010_000000.wav,13.51,0.1,5.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/1355_39947_1355_39947_000010_000000.wav,4e23bb28558d3a3a3db2fa6dfaa8eff9144c3b9b087d711d712c19b6f163c4dd,24000,1,120000,float32,0.08171407947155591,0.630584716796875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:4397:15678:4397_15678_000006_000002,speech,LibriTTS,train-clean-100,4397,15678,4397_15678_000006_000002,libritts:4397:15678:4397_15678_000006_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4397/15678/4397_15678_000006_000002.wav,9.46,3.8,8.8,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/4397_15678_4397_15678_000006_000002.wav,64d1b198ad5f8b768fb2301eaadc2840969f2f1fe854e438f26c3d2d0e3491b5,24000,1,120000,float32,0.07686181427466098,0.480438232421875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:1970:26100:1970_26100_000036_000001,speech,LibriTTS,train-clean-100,1970,26100,1970_26100_000036_000001,libritts:1970:26100:1970_26100_000036_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1970/26100/1970_26100_000036_000001.wav,13.68,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/1970_26100_1970_26100_000036_000001.wav,82d42e60f16afb305cefb15139e07b49a96b2d99fb87db29eb96adc434b02d2f,24000,1,120000,float32,0.07136994043238362,0.427520751953125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:2136:5140:2136_5140_000003_000000,speech,LibriTTS,train-clean-100,2136,5140,2136_5140_000003_000000,libritts:2136:5140:2136_5140_000003_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2136/5140/2136_5140_000003_000000.wav,21.58,0.4,5.4,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/2136_5140_2136_5140_000003_000000.wav,85e5efc0e6279f09fd6d6daffd5f8115240cdfb15277c9bf236ac0ccddf8af11,24000,1,120000,float32,0.09300158614852506,0.803680419921875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:8609:283227:8609_283227_000100_000002,speech,LibriTTS,train-clean-100,8609,283227,8609_283227_000100_000002,libritts:8609:283227:8609_283227_000100_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/8609/283227/8609_283227_000100_000002.wav,11.340083333333334,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/8609_283227_8609_283227_000100_000002.wav,114bbd9f17e92b84947c9d121edac07ce557f1ea30c35a8173adb13ac0c877e8,24000,1,120000,float32,0.038081843838705984,0.681121826171875,0.9,4.5,0.5,PASS,CORPUS_STRONG_LABEL
libritts:4195:17507:4195_17507_000021_000000,speech,LibriTTS,train-clean-100,4195,17507,4195_17507_000021_000000,libritts:4195:17507:4195_17507_000021_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4195/17507/4195_17507_000021_000000.wav,7.81,1.3,6.3,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/4195_17507_4195_17507_000021_000000.wav,998fecdadbc7f999cd8eab7126bab413f2ecf15f3ba38cbcb87249ea4806c041,24000,1,120000,float32,0.07812712416284405,0.484893798828125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:3242:67153:3242_67153_000020_000004,speech,LibriTTS,train-clean-100,3242,67153,3242_67153_000020_000004,libritts:3242:67153:3242_67153_000020_000004,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3242/67153/3242_67153_000020_000004.wav,15.759916666666667,8.6,13.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/3242_67153_3242_67153_000020_000004.wav,53340c0d1a35c7d78e38902964015dd17135185d61347d160a58f3c71a84e707,24000,1,120000,float32,0.0835670408558667,0.52239990234375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:2910:131096:2910_131096_000036_000002,speech,LibriTTS,train-clean-100,2910,131096,2910_131096_000036_000002,libritts:2910:131096:2910_131096_000036_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2910/131096/2910_131096_000036_000002.wav,5.23,0.1,5.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/2910_131096_2910_131096_000036_000002.wav,b7252f1474c1f6fe833eb9e8f5ee698dfdf870127b4ae1c0259fab0172b84082,24000,1,120000,float32,0.06847639169258458,0.60394287109375,0.96,4.7,0.2999999999999998,PASS,CORPUS_STRONG_LABEL
libritts:5867:48852:5867_48852_000005_000004,speech,LibriTTS,train-clean-100,5867,48852,5867_48852_000005_000004,libritts:5867:48852:5867_48852_000005_000004,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/5867/48852/5867_48852_000005_000004.wav,13.44,4.2,9.2,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/5867_48852_5867_48852_000005_000004.wav,5a91788581037416e30f9f0062c0126b89c65918ffc63125fde88ec180e3b814,24000,1,120000,float32,0.06128232104196335,0.4417724609375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:405:130894:405_130894_000041_000002,speech,LibriTTS,train-clean-100,405,130894,405_130894_000041_000002,libritts:405:130894:405_130894_000041_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/405/130894/405_130894_000041_000002.wav,23.36,11.7,16.7,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/405_130894_405_130894_000041_000002.wav,3b78771640c8e6344cfd03bc76d2d5e7a33a3b4ad1f06c55bce94acf8013e916,24000,1,120000,float32,0.06824917852074432,0.504852294921875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:254:145458:254_145458_000013_000001,speech,LibriTTS,train-clean-100,254,145458,254_145458_000013_000001,libritts:254:145458:254_145458_000013_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/254/145458/254_145458_000013_000001.wav,31.09,17.0,22.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/254_145458_254_145458_000013_000001.wav,bc7361097816cd7b524e956674a7f3dfe9131e2bcd8e77f4a3a8782d96f63aea,24000,1,120000,float32,0.07299180311651043,0.4761962890625,0.9,4.5,0.5,PASS,CORPUS_STRONG_LABEL
libritts:4362:15663:4362_15663_000034_000001,speech,LibriTTS,train-clean-100,4362,15663,4362_15663_000034_000001,libritts:4362:15663:4362_15663_000034_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4362/15663/4362_15663_000034_000001.wav,5.070083333333334,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/4362_15663_4362_15663_000034_000001.wav,86e0caf896dc9f60fed5a2b7129340b91586c5df1b45195d454842e6c1ef7f1d,24000,1,120000,float32,0.08000950839767312,0.692230224609375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:7447:91187:7447_91187_000006_000002,speech,LibriTTS,train-clean-100,7447,91187,7447_91187_000006_000002,libritts:7447:91187:7447_91187_000006_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7447/91187/7447_91187_000006_000002.wav,13.22,0.4,5.4,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/7447_91187_7447_91187_000006_000002.wav,3940b018f0498e0e9a6cfff9e3eb970fa29466f74e06bf382cc6b42674fd4a9e,24000,1,120000,float32,0.09143233889020692,0.473785400390625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:87:121553:87_121553_000133_000000,speech,LibriTTS,train-clean-100,87,121553,87_121553_000133_000000,libritts:87:121553:87_121553_000133_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/87/121553/87_121553_000133_000000.wav,6.21,0.1,5.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/87_121553_87_121553_000133_000000.wav,e2868f3231d2ad05c11bee7b36c7362f3297fcb24316fb8b725a24cc8cc50cf6,24000,1,120000,float32,0.08537099147235921,0.60675048828125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:7264:92310:7264_92310_000018_000000,speech,LibriTTS,train-clean-100,7264,92310,7264_92310_000018_000000,libritts:7264:92310:7264_92310_000018_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7264/92310/7264_92310_000018_000000.wav,16.27,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/7264_92310_7264_92310_000018_000000.wav,f1cd7fc9f12b2fb65217d31a2f4400f1d3652c60ab6a359f1dd8a156a77f391b,24000,1,120000,float32,0.09449242466557368,0.480560302734375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:4813:248638:4813_248638_000022_000005,speech,LibriTTS,train-clean-100,4813,248638,4813_248638_000022_000005,libritts:4813:248638:4813_248638_000022_000005,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4813/248638/4813_248638_000022_000005.wav,18.659916666666668,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/4813_248638_4813_248638_000022_000005.wav,2e5c42a28e8951c228ab9158815d6cb6f428aed8bb764023c51f034d8087e819,24000,1,120000,float32,0.0720714726996487,0.717315673828125,0.98,4.9,0.09999999999999964,PASS,CORPUS_STRONG_LABEL
libritts:332:128985:332_128985_000026_000002,speech,LibriTTS,train-clean-100,332,128985,332_128985_000026_000002,libritts:332:128985:332_128985_000026_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/332/128985/332_128985_000026_000002.wav,23.76,5.1,10.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/332_128985_332_128985_000026_000002.wav,a39c60b2456eea930e537d18b21e23766832e344181354ed72ace995f389d372,24000,1,120000,float32,0.07241898764206448,0.246337890625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:8770:295462:8770_295462_000021_000003,speech,LibriTTS,train-clean-100,8770,295462,8770_295462_000021_000003,libritts:8770:295462:8770_295462_000021_000003,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/8770/295462/8770_295462_000021_000003.wav,22.12,17.0,22.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/8770_295462_8770_295462_000021_000003.wav,e3664c9a4a364b1be8116586234a67d42d04d45a0a02d364073494a22df2c602,24000,1,120000,float32,0.08474315236033789,0.463287353515625,0.98,4.7,0.2999999999999998,PASS,CORPUS_STRONG_LABEL
libritts:3436:172171:3436_172171_000007_000000,speech,LibriTTS,train-clean-100,3436,172171,3436_172171_000007_000000,libritts:3436:172171:3436_172171_000007_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3436/172171/3436_172171_000007_000000.wav,6.57,1.3,6.3,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/3436_172171_3436_172171_000007_000000.wav,a1beb1a94276d67d92dae746944fb7387ffd6f327fafae332be36260a1fb7f6e,24000,1,120000,float32,0.06284769991574472,0.385894775390625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:2092:145706:2092_145706_000052_000001,speech,LibriTTS,train-clean-100,2092,145706,2092_145706_000052_000001,libritts:2092:145706:2092_145706_000052_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2092/145706/2092_145706_000052_000001.wav,6.5300416666666665,1.4,6.4,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/2092_145706_2092_145706_000052_000001.wav,d67c6c4b0680a544ffa407a592ef45db3581911a14b4b31723bde3bae4adb1f0,24000,1,120000,float32,0.04756030431126546,0.292938232421875,0.96,4.800000000000001,0.1999999999999993,PASS,CORPUS_STRONG_LABEL
libritts:5561:41615:5561_41615_000036_000003,speech,LibriTTS,train-clean-100,5561,41615,5561_41615_000036_000003,libritts:5561:41615:5561_41615_000036_000003,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/5561/41615/5561_41615_000036_000003.wav,11.67,4.9,9.9,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/5561_41615_5561_41615_000036_000003.wav,5672bbd94bef8025967c0ef38dfde963e9e952c67b794565290475aae286f033,24000,1,120000,float32,0.06662551631741732,0.330535888671875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:250:142276:250_142276_000015_000003,speech,LibriTTS,train-clean-100,250,142276,250_142276_000015_000003,libritts:250:142276:250_142276_000015_000003,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/250/142276/250_142276_000015_000003.wav,22.400041666666667,14.0,19.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/250_142276_250_142276_000015_000003.wav,9e6df01ffbf59185613f62c0236925bc33663d2389be2f6ddfbe61229f6fdc3f,24000,1,120000,float32,0.047634335685941775,0.43377685546875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:198:126831:198_126831_000050_000000,speech,LibriTTS,train-clean-100,198,126831,198_126831_000050_000000,libritts:198:126831:198_126831_000050_000000,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/198/126831/198_126831_000050_000000.wav,5.1,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/198_126831_198_126831_000050_000000.wav,e2d1df514be5b88f25a0fcc6e06855f71829ec3b8e4508f4df349cf4808b25cc,24000,1,120000,float32,0.03221951755948383,0.285064697265625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:4297:13009:4297_13009_000021_000000,speech,LibriTTS,train-clean-100,4297,13009,4297_13009_000021_000000,libritts:4297:13009:4297_13009_000021_000000,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4297/13009/4297_13009_000021_000000.wav,17.15,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/4297_13009_4297_13009_000021_000000.wav,d6a9dd7fc421364e23230910afdbb885adbe9870cc9497753eaa2ceb44429873,24000,1,120000,float32,0.06021087717126559,0.602386474609375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:2911:7601:2911_7601_000013_000007,speech,LibriTTS,train-clean-100,2911,7601,2911_7601_000013_000007,libritts:2911:7601:2911_7601_000013_000007,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2911/7601/2911_7601_000013_000007.wav,17.52,12.4,17.4,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/2911_7601_2911_7601_000013_000007.wav,5f075bcbf1b1d3d97b10bae842e6668bce4ad686c7f906eda7d310bfbd9a168f,24000,1,120000,float32,0.06601709918057568,0.4603271484375,0.88,4.0,1.0,PASS,CORPUS_STRONG_LABEL
libritts:5789:57158:5789_57158_000041_000001,speech,LibriTTS,train-clean-100,5789,57158,5789_57158_000041_000001,libritts:5789:57158:5789_57158_000041_000001,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/5789/57158/5789_57158_000041_000001.wav,10.57,2.7,7.7,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/5789_57158_5789_57158_000041_000001.wav,92bcdda688078186a3740adc6e98f2ded763203b1b7b4b4f15cae83646bdc5a1,24000,1,120000,float32,0.07070249387823183,0.442291259765625,0.92,4.4,0.5999999999999996,PASS,CORPUS_STRONG_LABEL
libritts:2691:156755:2691_156755_000018_000001,speech,LibriTTS,train-clean-100,2691,156755,2691_156755_000018_000001,libritts:2691:156755:2691_156755_000018_000001,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2691/156755/2691_156755_000018_000001.wav,6.01,0.8,5.8,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/2691_156755_2691_156755_000018_000001.wav,f955b1e6e605bf999f9da3ad54c9c50e9ebc30638951813f8a60f1f32e8c3621,24000,1,120000,float32,0.07469761595423802,0.3819580078125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:200:124139:200_124139_000003_000001,speech,LibriTTS,train-clean-100,200,124139,200_124139_000003_000001,libritts:200:124139:200_124139_000003_000001,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/200/124139/200_124139_000003_000001.wav,11.07,5.6,10.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/200_124139_200_124139_000003_000001.wav,a80d09fc477ea23eabc160bef2d0007d5d5319d2eaa24de2e7c443017fe0dba1,24000,1,120000,float32,0.02531215901299061,0.461700439453125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:5703:47212:5703_47212_000013_000000,speech,LibriTTS,train-clean-100,5703,47212,5703_47212_000013_000000,libritts:5703:47212:5703_47212_000013_000000,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/5703/47212/5703_47212_000013_000000.wav,19.58,13.5,18.5,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/5703_47212_5703_47212_000013_000000.wav,fa8e6c9f078f2f2a83220f4d68aee386200384d572bc96434da0825c41f98d4f,24000,1,120000,float32,0.14339968979978188,0.741546630859375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:6147:34607:6147_34607_000007_000003,speech,LibriTTS,train-clean-100,6147,34607,6147_34607_000007_000003,libritts:6147:34607:6147_34607_000007_000003,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6147/34607/6147_34607_000007_000003.wav,9.49,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/6147_34607_6147_34607_000007_000003.wav,2b0a83b5e1f82bcf1d4b34bb688c694b47bf1f832d811a54dc0f620ed77d639d,24000,1,120000,float32,0.06311207546127652,0.632171630859375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:233:155990:233_155990_000018_000004,speech,LibriTTS,train-clean-100,233,155990,233_155990_000018_000004,libritts:233:155990:233_155990_000018_000004,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/233/155990/233_155990_000018_000004.wav,22.300041666666665,6.5,11.5,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/233_155990_233_155990_000018_000004.wav,abe93accfd0dbd2207987aaa9aaaaabeb29a380775924b5333fb2f5e25295db6,24000,1,120000,float32,0.05904131868168329,0.405517578125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:6880:216547:6880_216547_000052_000005,speech,LibriTTS,train-clean-100,6880,216547,6880_216547_000052_000005,libritts:6880:216547:6880_216547_000052_000005,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6880/216547/6880_216547_000052_000005.wav,23.560041666666667,8.5,13.5,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/6880_216547_6880_216547_000052_000005.wav,0d6158cb472ea1ea90f916d4db28315e387ac9b78635d5c9ae9e9e30ab3029f5,24000,1,120000,float32,0.07188532823002286,0.52520751953125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:446:123502:446_123502_000013_000001,speech,LibriTTS,train-clean-100,446,123502,446_123502_000013_000001,libritts:446:123502:446_123502_000013_000001,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/446/123502/446_123502_000013_000001.wav,7.8,2.6,7.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/446_123502_446_123502_000013_000001.wav,c065aec67a9d66e9d20435e169dbb61c3da22ea5dc09c58e9e94dae0b3f42a57,24000,1,120000,float32,0.045907630118555386,0.510772705078125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:2289:152253:2289_152253_000009_000001,speech,LibriTTS,train-clean-100,2289,152253,2289_152253_000009_000001,libritts:2289:152253:2289_152253_000009_000001,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2289/152253/2289_152253_000009_000001.wav,15.82,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/2289_152253_2289_152253_000009_000001.wav,0c4090e513c5b5455ad75c8c6dd2aed0de433991c7ed6ab0792dc24aa4e9dee7,24000,1,120000,float32,0.05382727106261165,0.891876220703125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:2002:139469:2002_139469_000008_000003,speech,LibriTTS,train-clean-100,2002,139469,2002_139469_000008_000003,libritts:2002:139469:2002_139469_000008_000003,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2002/139469/2002_139469_000008_000003.wav,17.32,3.8,8.8,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/2002_139469_2002_139469_000008_000003.wav,d9f12f26ef035dc2a50edada066df6ed99914e67586843a1bfc80aacc2129b27,24000,1,120000,float32,0.07096263178180448,0.575653076171875,0.98,4.800000000000001,0.1999999999999993,PASS,CORPUS_STRONG_LABEL
libritts:2518:154826:2518_154826_000038_000002,speech,LibriTTS,train-clean-100,2518,154826,2518_154826_000038_000002,libritts:2518:154826:2518_154826_000038_000002,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2518/154826/2518_154826_000038_000002.wav,13.560041666666667,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/2518_154826_2518_154826_000038_000002.wav,55c4cc224f7e4ab67ce6c0d9e7dd07f0e7eb222a154ad684b53d492089b1b002,24000,1,120000,float32,0.04406951035958098,0.309478759765625,0.92,4.6000000000000005,0.39999999999999947,PASS,CORPUS_STRONG_LABEL
libritts:1594:135914:1594_135914_000015_000001,speech,LibriTTS,train-clean-100,1594,135914,1594_135914_000015_000001,libritts:1594:135914:1594_135914_000015_000001,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1594/135914/1594_135914_000015_000001.wav,6.710041666666666,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/1594_135914_1594_135914_000015_000001.wav,957d851a16a35e4e5d5f08965daf3d45f91a921826bfab19f4dec385f8a81e4f,24000,1,120000,float32,0.032950435136923764,0.51898193359375,0.92,4.3,0.7000000000000002,PASS,CORPUS_STRONG_LABEL
libritts:4680:16041:4680_16041_000004_000003,speech,LibriTTS,train-clean-100,4680,16041,4680_16041_000004_000003,libritts:4680:16041:4680_16041_000004_000003,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4680/16041/4680_16041_000004_000003.wav,8.01,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/4680_16041_4680_16041_000004_000003.wav,5b4b5ce77ad3b03a28d129791264ebcaaed08b7b5cff92e8cfb2970dbbca6f7a,24000,1,120000,float32,0.09350899502764651,0.37835693359375,0.92,4.2,0.7999999999999998,PASS,CORPUS_STRONG_LABEL
libritts:1737:142397:1737_142397_000036_000002,speech,LibriTTS,train-clean-100,1737,142397,1737_142397_000036_000002,libritts:1737:142397:1737_142397_000036_000002,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1737/142397/1737_142397_000036_000002.wav,18.849958333333333,13.6,18.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/1737_142397_1737_142397_000036_000002.wav,3cdea41bd2da44e5d4bf1299c20b110c3aee50f8acb7a48ba65b2cdcc1379f80,24000,1,120000,float32,0.05451406387374015,0.5748291015625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:8098:278252:8098_278252_000005_000001,speech,LibriTTS,train-clean-100,8098,278252,8098_278252_000005_000001,libritts:8098:278252:8098_278252_000005_000001,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/8098/278252/8098_278252_000005_000001.wav,8.05,0.6,5.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/8098_278252_8098_278252_000005_000001.wav,b3b7695cacaf10204404eb1e8b2d0785d02faf958f84c515571d632051c70e32,24000,1,120000,float32,0.06762712215466728,0.3900146484375,0.98,4.9,0.09999999999999964,PASS,CORPUS_STRONG_LABEL
libritts:3857:180923:3857_180923_000025_000000,speech,LibriTTS,train-clean-100,3857,180923,3857_180923_000025_000000,libritts:3857:180923:3857_180923_000025_000000,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3857/180923/3857_180923_000025_000000.wav,16.43,0.1,5.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/3857_180923_3857_180923_000025_000000.wav,5da972e4281cb0618647e4eab7fb5cd103bffc2c8fc28939ccbfa176c8f94833,24000,1,120000,float32,0.06551068101421298,0.377227783203125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
