source_clip_id,canonical_class,source_dataset,source_label,original_id,base_clip_id,identity_key,audio_path,canonical_path,canonical_relpath,canonical_wav_sha256,canonical_pcm_sha256,raw_sha256,split,split_version,manual_decision,mapping_type,auto_qc_status,auto_qc_reasons,license_status,license_raw,provenance_source,pretrain_seen_status,resource_status,canonical_sample_rate_hz,canonical_channels,canonical_dtype,canonical_duration_sec,crop_policy,crop_start_sec,crop_end_sec,source_offset_sec,normalization_method,active_rms_before_dbfs,active_rms_after_dbfs,peak_before,peak_after,gain_db,peak_guard_limited,pilot_eligible
ESC-50:102435,clock_alarm,ESC-50,clock_alarm,102435,esc50:102435,ESC-50:esc50:102435,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/2-102435-A-37.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/clock_alarm/esc50__102435.wav,wav/clock_alarm/esc50__102435.wav,fb8d5f805d9c315cc04b9cf53d739fcf32bac2350f85653523b759f3e7000bec,44ca4f3a2d1ebb717678b3e79eb3d589e75159e2275cb6006c3aec53aa1f088b,6917ce398c3cb7cb426c65224f59e63794eeabd732ad2f399c23f5b091bbcd12,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=102435 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-8.871713667,-24.000000127,1.400993347,0.245483205,-15.128286333,false,true
PSELD-selected FSD50K:384034,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,384034,fsd50k:384034,PSELD-selected FSD50K:fsd50k:384034,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/384034.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__384034.wav,wav/mechanical_fan/fsd50k__384034.wav,8f95f7f32c96a8401b62118e85ad7c4b5614e215119d6738b3592e58c7955cb2,95f264fb22bd1e0df6bf7dc4ccee9d3e9474de1aeb42d2720b66afb4d60b7447,0f37a6cafe2635cba6306a29ecb551c910d1a0278b20c221f947cde5c8a5f740,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 384034,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,8.207641723,13.207641723,,active_rms_v1,-27.636521896,-24.000000127,0.139809176,0.212501392,3.636521896,false,true
PSELD-selected FSD50K:392983,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,392983,fsd50k:392983,PSELD-selected FSD50K:fsd50k:392983,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/392983.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__392983.wav,wav/mechanical_fan/fsd50k__392983.wav,06eeb3ddbe431abbcdc1db67a609079664d181b4ad7e8150d8cebf04d577d936,c5e4eb84b4dd4072c64fa4dc6b934e575c7b70052216476da31c4c4de998b2b3,302702dd2f4c7ea0bd53311492cc7695019977a72f5ee1de39c200aff5db049a,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 392983,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,7.901655329,12.901655329,,active_rms_v1,-19.195518668,-24.000001153,0.230711177,0.132691935,-4.804481332,false,true
PSELD-selected FSD50K:35627,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,35627,fsd50k:35627,PSELD-selected FSD50K:fsd50k:35627,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/35627.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__35627.wav,wav/mechanical_fan/fsd50k__35627.wav,0b764e1f6e27db6394d71d88552b82eba7cb3f980258aa850cf9307182dcd241,289618c507bb1fc2eaf352c85ed6f7a23dde6bda18db5a35068a564b64e15ae1,96fd9b78fe8d5b99be718e2e0c10ca1487c0044e228ce1610d080e4e0cac34e9,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 35627,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,4.931859410,9.931859410,,active_rms_v1,-17.087158395,-24.000000127,0.260834724,0.117685601,-6.912841605,false,true
PSELD-selected FSD50K:433874,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,433874,fsd50k:433874,PSELD-selected FSD50K:fsd50k:433874,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/433874.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__433874.wav,wav/mechanical_fan/fsd50k__433874.wav,ff464400cdb72821104fc53ce224fc0d3dbcea244df1be4487caec660e5e2c78,603708d613bac8685cd3ed6db6a5415c92097e8772cf580bcd18fea98c48ecc2,3bb03ddd581a4c622b2b3457c8465ff6d84909f28836c679dfc5b0fd1230719e,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 433874,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,11.824671202,16.824671202,,active_rms_v1,-50.373778145,-24.000000127,0.009251066,0.192699537,26.373778145,false,true
PSELD-selected FSD50K:371510,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,371510,fsd50k:371510,PSELD-selected FSD50K:fsd50k:371510,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/371510.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__371510.wav,wav/mechanical_fan/fsd50k__371510.wav,d2b03066b7bb12b9dc9da10908e758231b3cdefdae7078838d6833431a8043fe,6ab776cb2bab9ab6088d502f2adca8d0f3d867ce59865bb8198fe13e633d85e9,e47205a44a9262bd91625af7893c646b15408e2882b82088f724b663e7359e9d,val,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 371510,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,8.241315193,13.241315193,,active_rms_v1,-36.240173975,-24.000000127,0.061664503,0.252373606,12.240173975,false,true
PSELD-selected FSD50K:48353,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,48353,fsd50k:48353,PSELD-selected FSD50K:fsd50k:48353,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/48353.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__48353.wav,wav/mechanical_fan/fsd50k__48353.wav,396e6025f20b609e521b1b2bd4d93cf7eac07c0df439bdb0192a0289ca314340,0afc6a08d11018e78cdaeb03c031a19f523eb694dbbc7b758e84c04222d60983,4ff773401cce789cc568e241fbc05b4382694045d84043cc5b36b3e389392958,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 48353,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,8.793333333,13.793333333,,active_rms_v1,-13.740548512,-24.000000127,0.888970315,0.272844166,-10.259451488,false,true
PSELD-selected FSD50K:104017,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,104017,fsd50k:104017,PSELD-selected FSD50K:fsd50k:104017,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/104017.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__104017.wav,wav/mechanical_fan/fsd50k__104017.wav,c08b898ae73d6eaf8e94edc24684a092198308e301c4902d0cb91f0e15ab12a0,d745a8a803054b2098005230df9869c72e770bae4590222ffd6a35cdad425532,f0a8880ded930e7436110f9c09848189b6c18908f9d4b006387d473fc7a2f13d,val,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 104017,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,10.500000000,15.500000000,,active_rms_v1,-17.459626177,-24.000000127,0.606941700,0.285843492,-6.540373823,false,true
PSELD-selected FSD50K:52758,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,52758,fsd50k:52758,PSELD-selected FSD50K:fsd50k:52758,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/52758.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__52758.wav,wav/mechanical_fan/fsd50k__52758.wav,fb798a7e5c2ea8cd8ccc918a807e47b7c468a4db9c52cc467b203236f048f812,d49190f10598461d51ec4d21bb55a8e3aaa3bff239bf6d040dea9a6f684c8f97,496ac2f8da980bb9480e923fb7d3bcce7d7a51ea173b537155724324762b95a6,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 52758,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,6.549659864,11.549659864,,active_rms_v1,-15.058693510,-24.000000127,0.538694203,0.192431852,-8.941306490,false,true
PSELD-selected FSD50K:384025,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,384025,fsd50k:384025,PSELD-selected FSD50K:fsd50k:384025,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/384025.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__384025.wav,wav/mechanical_fan/fsd50k__384025.wav,ef71669a7274248ace9b1922400784eecde71969e0133e1c7aaced128d7f1662,6e833874199c3a66e6c582983cb5367dfa6334209ab3fcb89a328bb2df621706,d69faacb8f475d09a7635b0f91be382dad59ad16fa62142ba752928204d72f1f,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 384025,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,3.784648526,8.784648526,,active_rms_v1,-22.452576251,-24.000000127,0.198705271,0.166279301,-1.547423749,false,true
PSELD-selected FSD50K:332438,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,332438,fsd50k:332438,PSELD-selected FSD50K:fsd50k:332438,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/332438.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__332438.wav,wav/mechanical_fan/fsd50k__332438.wav,ed196c0999ab9d994a8c36b6bb31cb6a4f07d93a5958f43a4005760a053e2f70,055f521f10c4b0cd6bff2b1f6ea2533e4b83a66c886252d1c2cff5e6eb186159,d49c62a0c5d51476242437d778df13bb11751998df3f46eb7add1ee4076fb813,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 332438,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,3.887913832,8.887913832,,active_rms_v1,-15.145158723,-24.000000127,0.524687469,0.189303502,-8.854841277,false,true
PSELD-selected FSD50K:404070,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,404070,fsd50k:404070,PSELD-selected FSD50K:fsd50k:404070,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/404070.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__404070.wav,wav/mechanical_fan/fsd50k__404070.wav,a0aa237b698e95e9ff4dc0d8aafe8ae3995af15cf0fa9566a97266fa5e1c8bea,55d83a82ff87cb35b89e8f8fe277fed1db26a7f41fd2efd15374e9fab77ab2ad,8a475c903e3177c58bbf196b47d780a95e47b3fedfd8e662945315d6de3e8603,test,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 404070,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,4.905396825,9.905396825,,active_rms_v1,-5.801082441,-24.000001153,0.708970904,0.087233350,-18.198917559,false,true
PSELD-selected FSD50K:48936,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,48936,fsd50k:48936,PSELD-selected FSD50K:fsd50k:48936,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/48936.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__48936.wav,wav/mechanical_fan/fsd50k__48936.wav,a19b4f6c173259b4096a89f7d6e8fbf48bfd1e7d8bb1808ab29a0e9447ffb52f,0b5363206497d9602491bf979878ae04e62ce58773c87b7fe4fa4e292b0a1f52,083a4b0ac75775262eaec5f43956862a3397e2ad4a2114e44d2c9b2e75953cd1,val,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 48936,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,5.161156463,10.161156463,,active_rms_v1,-19.967604531,-24.000001153,0.333038539,0.209350839,-4.032395469,false,true
PSELD-selected FSD50K:23756,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,23756,fsd50k:23756,PSELD-selected FSD50K:fsd50k:23756,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/23756.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__23756.wav,wav/mechanical_fan/fsd50k__23756.wav,61bb4b53d55b51466e3aacb41cfab95bcf5d6709713cc88a94100f28ffe4c58c,71906e242cabf3d267e7ca5d9d25649385ceb2cb632bbdb512e93d140184d3d8,d5d95127ec3fdc5dc1a3cecabdaec517723ad63a1bdfa76a3388529add244499,test,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by-nc/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 23756,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,5.018321995,10.018321995,,active_rms_v1,-18.364799369,-24.000000127,0.404583633,0.211469769,-5.635200631,false,true
PSELD-selected FSD50K:366353,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,366353,fsd50k:366353,PSELD-selected FSD50K:fsd50k:366353,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/366353.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__366353.wav,wav/mechanical_fan/fsd50k__366353.wav,14a56c8dc617ea2c9201ba566a14fd6b18388d768c1dcaf9919e8c761e409679,c0173d4cafb7d1c92b9748193dc0178038bacc483c1e952aa328d43a779ce32a,a067c2614a46cf33af2cf303e9cb1455b1aacf2faa9354574c8af6763d1f521a,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by-nc/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 366353,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,10.084784580,15.084784580,,active_rms_v1,-28.081331926,-24.000000127,0.151045457,0.241643026,4.081331926,false,true
PSELD-selected FSD50K:17437,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,17437,fsd50k:17437,PSELD-selected FSD50K:fsd50k:17437,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/17437.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__17437.wav,wav/mechanical_fan/fsd50k__17437.wav,dd6b5ab4b74a72640dee818745c0b41ffa8360150c24b05bb87dc3c09ec44782,10214422f56ec6b98ad7791a01583652446470d3faa4e0d3067484325455c5b7,cf81eb969a9b302ea11a2af92a66279b798a9504f869c753c98f7aa69e04d418,test,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/sampling+/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 17437,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,4.093333333,9.093333333,,active_rms_v1,-17.934997080,-24.000000127,0.444188327,0.220961690,-6.065002920,false,true
PSELD-selected FSD50K:132562,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,132562,fsd50k:132562,PSELD-selected FSD50K:fsd50k:132562,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/132562.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__132562.wav,wav/mechanical_fan/fsd50k__132562.wav,326a6fc5c931b369a8b3ae804b7ca045bedd25cf05bf356fb5cdce25a3c0f368,c75615c425cfc3f3d097e63f5689a27f19c0163fd611cee182eab2d75d4b1def,0cd79867f71137e86cbc6be5a451135ac8375095b5268b33fc6030f318593cfa,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 132562,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,4.648208617,9.648208617,,active_rms_v1,-24.062343598,-24.000001153,0.223427087,0.225036502,0.062343598,false,true
PSELD-selected FSD50K:17436,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,17436,fsd50k:17436,PSELD-selected FSD50K:fsd50k:17436,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/17436.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__17436.wav,wav/mechanical_fan/fsd50k__17436.wav,f5b33772068dddf3bd22357f065f07f25ca66592e4b0b390a2cb7cac7d27ffb8,7429d3a557ec2ea00c3ff9f2350bf1404670f22b0f61695639b5f6bb16e5c992,99dae55f54f3a9b143b4a8c91557273d50e59a3e60bae7f858e65d1b3cf2f47f,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/sampling+/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 17436,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,4.093333333,9.093333333,,active_rms_v1,-22.767571531,-24.000000127,0.252289176,0.218915835,-1.232428469,false,true
PSELD-selected FSD50K:17442,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,17442,fsd50k:17442,PSELD-selected FSD50K:fsd50k:17442,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/17442.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__17442.wav,wav/mechanical_fan/fsd50k__17442.wav,4960ae7f8d5245ef2516f93460b3f88da93967df7e3802190a016d561db09d29,60027be7f95f878a85624cc9e96f865eaad10720173a7801fadf00d31235d8a9,28a750ee4f9fee18ae85c2d45125b903c6026618f12130f6a2d0bed377ea0a8a,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/sampling+/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 17442,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,3.433333333,8.433333333,,active_rms_v1,-25.696378630,-24.000000127,0.150098935,0.182472125,1.696378630,false,true
PSELD-selected FSD50K:417421,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,417421,fsd50k:417421,PSELD-selected FSD50K:fsd50k:417421,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/417421.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__417421.wav,wav/mechanical_fan/fsd50k__417421.wav,e7f8b9577698190091de03985916700f2afa2b94609c79495a9d238d86b64d69,806f540779822cb63db0a1c1128f76bcfd372d3853ceecc9e8a4469da9552d9f,4048994a0c1e65927bdc62daced55a72f57a7c083e33021ecde916e3727f905e,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 417421,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,5.015487528,10.015487528,,active_rms_v1,-16.384958899,-24.000000127,0.597800016,0.248773351,-7.615041101,false,true
PSELD-selected FSD50K:219247,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,219247,fsd50k:219247,PSELD-selected FSD50K:fsd50k:219247,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/219247.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__219247.wav,wav/mechanical_fan/fsd50k__219247.wav,da8d71000d726d46452fe373cca9e961957a9783eaa83de3a7f0da438017b8f5,6615e981ae63df2ce6158ae4231e5edef035be15842b577c379d05eda67bd68a,530f12a64c706e58ae6550e14ce71adba3a3de099b52be7e06bede882c26137d,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 219247,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,5.584331066,10.584331066,,active_rms_v1,-30.375315192,-24.000001153,0.119549111,0.249064654,6.375315192,false,true
PSELD-selected FSD50K:179245,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,179245,fsd50k:179245,PSELD-selected FSD50K:fsd50k:179245,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/179245.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__179245.wav,wav/mechanical_fan/fsd50k__179245.wav,739969b432af5b8320d4973bd475b55cdfb3557d8caec6d9e00785f74d4ad4d7,c93c4ab5d8337cdef9bd078d054a8d64627c54fe420ac97e334b400df7ec7b3c,b1b77683f503b978d15180738679886053645b8cf0eb41a0ac39b1b0d243b14c,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 179245,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,7.973877551,12.973877551,,active_rms_v1,-26.747058711,-24.000000127,0.143623486,0.197050884,2.747058711,false,true
PSELD-selected FSD50K:17444,mechanical_fan,PSELD-selected FSD50K,Mechanical fan,17444,fsd50k:17444,PSELD-selected FSD50K:fsd50k:17444,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/17444.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/mechanical_fan/fsd50k__17444.wav,wav/mechanical_fan/fsd50k__17444.wav,17bb1001736249e9bbad55892e1df82b18006b48cedb1b138140e7cf5e475370,e80c657a42533f8848324e566eba17dde5285268f1b4f561363c5d94dcdd4e5d,f90cd5daa59f9c0a32878f501bc4ea197d6b3fdeaa23e50f20c36e8a0e418e17,val,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/sampling+/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 17444,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,3.763333333,8.763333333,,active_rms_v1,-30.011440578,-24.000000127,0.100773640,0.201334864,6.011440578,false,true
