source_clip_id,canonical_class,source_dataset,source_label,original_id,base_clip_id,identity_key,audio_path,canonical_path,canonical_relpath,canonical_wav_sha256,canonical_pcm_sha256,raw_sha256,split,split_version,manual_decision,mapping_type,auto_qc_status,auto_qc_reasons,license_status,license_raw,provenance_source,pretrain_seen_status,resource_status,canonical_sample_rate_hz,canonical_channels,canonical_dtype,canonical_duration_sec,crop_policy,crop_start_sec,crop_end_sec,source_offset_sec,normalization_method,active_rms_before_dbfs,active_rms_after_dbfs,peak_before,peak_after,gain_db,peak_guard_limited,pilot_eligible
ESC-50:102435,clock_alarm,ESC-50,clock_alarm,102435,esc50:102435,ESC-50:esc50:102435,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/2-102435-A-37.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/clock_alarm/esc50__102435.wav,wav/clock_alarm/esc50__102435.wav,fb8d5f805d9c315cc04b9cf53d739fcf32bac2350f85653523b759f3e7000bec,44ca4f3a2d1ebb717678b3e79eb3d589e75159e2275cb6006c3aec53aa1f088b,6917ce398c3cb7cb426c65224f59e63794eeabd732ad2f399c23f5b091bbcd12,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=102435 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-8.871713667,-24.000000127,1.400993347,0.245483205,-15.128286333,false,true
ESC-50:1-40967-A-28.wav,snoring,ESC-50,snoring,1-40967-A-28.wav,1-40967-A-28,ONTOLOGY_V2:1-40967-A-28,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_030.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_030.wav,wav/snoring/snoring__review_030.wav,f38f686758abdde43fced1443300c01b8a96748b6bac5bbd5f13ca0261717c54,b4c07bc4374623152d96d204add36aa5e85cf06fdd0e3579a4c1a5ee3b8c42bc,,val,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:1-39937-A-28.wav,snoring,ESC-50,snoring,1-39937-A-28.wav,1-39937-A-28,ONTOLOGY_V2:1-39937-A-28,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_031.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_031.wav,wav/snoring/snoring__review_031.wav,d75304188b1dc88d90c2ff7be48580b6f4d94f57ab64bb406a0cf0ff8edfe1b8,57e744e65405fc49343fa7b3c674974ba8d32837cb0c27433eee20a5dfeb9f31,,test,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:1-53444-A-28.wav,snoring,ESC-50,snoring,1-53444-A-28.wav,1-53444-A-28,ONTOLOGY_V2:1-53444-A-28,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_032.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_032.wav,wav/snoring/snoring__review_032.wav,acec52f2052e04f73c3986225111c4e0e836dbceed5a47291b1acbcced3ed359,ae973953a72ae473aea83a9ec16ab19ee7ed0e1b865ce6b49cf84a40d575c3f0,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:2-114280-A-0.wav,dog,ESC-50,dog,2-114280-A-0.wav,2-114280-A-0,ONTOLOGY_V2:2-114280-A-0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_033.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_033.wav,wav/dog/dog__review_033.wav,605622f9933987091989ad9348f1ac18ed1c4cad720d34e6ea2e64e89cd73f1a,a69fc2aca51a99dd44fc9957d8662fc9e0a1caf8283f0b8b4a7fa504a1de4ea0,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:3-157695-A-0.wav,dog,ESC-50,dog,3-157695-A-0.wav,3-157695-A-0,ONTOLOGY_V2:3-157695-A-0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_034.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_034.wav,wav/dog/dog__review_034.wav,d25b461f2595263230ddb7b682c19f2078c1ede1ac187146f131d94a506feb07,3bd616a4fac097fd82e82d763102bb92a27651b8973afb8c1c771425f8911361,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:5-203128-A-0.wav,dog,ESC-50,dog,5-203128-A-0.wav,5-203128-A-0,ONTOLOGY_V2:5-203128-A-0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_035.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_035.wav,wav/dog/dog__review_035.wav,3f5c1d04a5ed1564da865396eb6ffa9010bc223c6326024135f14d30e41999fd,9c745f64a9979c97f7dad8c74a926bf09f9da84659a4f0edae5d9764572c7536,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
FSD50K:413863,instrumental_music,FSD50K,instrumental_music,413863,fsd50k:dev:413863,ONTOLOGY_V2:fsd50k:dev:413863,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_036.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_036.wav,wav/instrumental_music/instrumental_music__review_036.wav,a1b0401c53f865a8ce82df68725e810f99f4d979108d109b1390c04d49b00587,98098993662e02408ade1e4a0ece1c4aa99956c53c637c57f29c1747ffdd3652,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,3.4096371882086167,8.409637188208617,,none,,,,,,,true
ESC-50:1-32318-A-0.wav,dog,ESC-50,dog,1-32318-A-0.wav,1-32318-A-0,ONTOLOGY_V2:1-32318-A-0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_037.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_037.wav,wav/dog/dog__review_037.wav,ffefaf759d7aa4f6f057e6ed0a23d2a166c8473f5aa757893d8b99db3422cf6d,be21756fe12e61866880c3b094a9ad0e8d791771a6b39c75fde31b7e7661fd75,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
FSD50K:13458,instrumental_music,FSD50K,instrumental_music,13458,fsd50k:dev:13458,ONTOLOGY_V2:fsd50k:dev:13458,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_038.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_038.wav,wav/instrumental_music/instrumental_music__review_038.wav,ee05f204a70fee1a95069edd94150ef1d4e9f9e78db21447612490d1b64ae1a8,7f7237340b163f8cea896c0daf115ddc8c8f2190525a82d80ea3b4de1f858f12,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,4.064489795918368,9.064489795918368,,none,,,,,,,true
FSD50K:24822,instrumental_music,FSD50K,instrumental_music,24822,fsd50k:dev:24822,ONTOLOGY_V2:fsd50k:dev:24822,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_039.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_039.wav,wav/instrumental_music/instrumental_music__review_039.wav,e0b27096f0665e266cfe640745b8b23b1e05e935be541cd55045a1c932e6be2b,c0c85059f73861748a7117fa7118b32376a689b97efc6c1685d6a0069fda1307,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,7.765034013605442,12.765034013605442,,none,,,,,,,true
ESC-50:4-180337-A-28.wav,snoring,ESC-50,snoring,4-180337-A-28.wav,4-180337-A-28,ONTOLOGY_V2:4-180337-A-28,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_040.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_040.wav,wav/snoring/snoring__review_040.wav,87cc35296c3ebdaa431e6d655fe3dd1c3dfeb91e4e7fbd68ad05053a94c3de89,b86afe072792258d4aefb339da1328763d0ddd4d91c453df769d5ba3fe232bc0,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
FSD50K:172564,instrumental_music,FSD50K,instrumental_music,172564,fsd50k:eval:172564,ONTOLOGY_V2:fsd50k:eval:172564,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_041.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_041.wav,wav/instrumental_music/instrumental_music__review_041.wav,ba704a0bf0fea9f6433dddaf02719433c5d792e72f08cd530268584aaa0ee381,ad9f3b21ed9621862ae94e2c7356b14bb8c8e6c68c721bd2a8ab73eeaca5ce72,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,1.814580498866213,6.8145804988662135,,none,,,,,,,true
ESC-50:4-191297-A-28.wav,snoring,ESC-50,snoring,4-191297-A-28.wav,4-191297-A-28,ONTOLOGY_V2:4-191297-A-28,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_042.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_042.wav,wav/snoring/snoring__review_042.wav,cffa3a16808c46c3aef5691e1b49241f9c032941330b9e56a1feba741b799484,16cfa263b52e04a11c29ec713fe253758f0dff5aa737f42c879b4c1840bfa5de,,val,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:2-52001-B-28.wav,snoring,ESC-50,snoring,2-52001-B-28.wav,2-52001-B-28,ONTOLOGY_V2:2-52001-B-28,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_043.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_043.wav,wav/snoring/snoring__review_043.wav,a6e2a8d3d0a537c2ed2e4e428c96f78fae57745250105a15fd5cd7d04122c6f2,3672736a2617749a213e2f976d489147f8af7cf6e267c0a0b350eeca867d9a6a,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:5-234145-A-28.wav,snoring,ESC-50,snoring,5-234145-A-28.wav,5-234145-A-28,ONTOLOGY_V2:5-234145-A-28,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_044.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_044.wav,wav/snoring/snoring__review_044.wav,5062ea4c2c69b744d280cc7aa51c87367ecc03ce379d3e4943fa1eb0a0b61367,bbca5178ae693e8b6172b3830f271c3dac142e08f7aa8656a16ab6089c60d4e5,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:3-130998-A-28.wav,snoring,ESC-50,snoring,3-130998-A-28.wav,3-130998-A-28,ONTOLOGY_V2:3-130998-A-28,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_045.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_045.wav,wav/snoring/snoring__review_045.wav,886acb65081f48abf436ab96ce2f60a9f6e6c16da3afc9468e26cdddf638db4a,d4fbb3ac0e059a2f6226698863b30176b619e758fb7acfcaf3cc76ef48b8d09c,,val,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:5-208030-A-0.wav,dog,ESC-50,dog,5-208030-A-0.wav,5-208030-A-0,ONTOLOGY_V2:5-208030-A-0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_046.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_046.wav,wav/dog/dog__review_046.wav,7d632a59c251a3328f184439297bc23862691b5eb7424e99282d4df8cb7b53cb,4ee389c435966b47b15334bf945be4d65c9f013cda423484608470643e2d3ec0,,test,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:2-117271-A-0.wav,dog,ESC-50,dog,2-117271-A-0.wav,2-117271-A-0,ONTOLOGY_V2:2-117271-A-0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_047.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_047.wav,wav/dog/dog__review_047.wav,dc012406da63ef670f75c21aa76662e712ad3d1087cadd182ab0040112448190,ff51483e1df1addc7a57afb0608063a26cf02d6be83cbb7ba6340b9ae4f994e3,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:4-183882-B-28.wav,snoring,ESC-50,snoring,4-183882-B-28.wav,4-183882-B-28,ONTOLOGY_V2:4-183882-B-28,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_048.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_048.wav,wav/snoring/snoring__review_048.wav,cf2f056e1edf66d6c75fd60449566c263bab5527f5158cef6cf1640bdf97a11f,75be7e9afb52e7f299f90e4a8e722b47eb6b7e14b9dba6282d359e639ed27ba7,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
FSD50K:358838,instrumental_music,FSD50K,instrumental_music,358838,fsd50k:dev:358838,ONTOLOGY_V2:fsd50k:dev:358838,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_049.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_049.wav,wav/instrumental_music/instrumental_music__review_049.wav,9c8510ae7476e5c56cd18df08b7425a964be62b2c5b6e4972b479894de4b2ea4,f674de0882a0a39aeae94718df8af7aabc41f1f0cbb863932bf50d76ef731c79,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,3.231519274376417,8.231519274376417,,none,,,,,,,true
ESC-50:4-184575-A-0.wav,dog,ESC-50,dog,4-184575-A-0.wav,4-184575-A-0,ONTOLOGY_V2:4-184575-A-0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_050.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_050.wav,wav/dog/dog__review_050.wav,f465affcf336faf70f909a95e2a47d94806b95757932f293bb8633d85ee62a1e,f4a6d36b56a0a07e166e47b3b6f5558214fbdd1565a1435c500466ad47da4dab,,test,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
FSD50K:357663,instrumental_music,FSD50K,instrumental_music,357663,fsd50k:dev:357663,ONTOLOGY_V2:fsd50k:dev:357663,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_051.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_051.wav,wav/instrumental_music/instrumental_music__review_051.wav,7de0d0d1e5a9d18bbd9c974cf46fd86c2a10991b860e89fa1885dfdda38b1209,a2cdbbe6324d2e263ba062ae90ba3ad79f7976f75d87dbb9a5053758e657a31d,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,3.788956916099773,8.788956916099773,,none,,,,,,,true
ESC-50:2-52001-A-28.wav,snoring,ESC-50,snoring,2-52001-A-28.wav,2-52001-A-28,ONTOLOGY_V2:2-52001-A-28,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_052.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_052.wav,wav/snoring/snoring__review_052.wav,6fcbd914404d8561f0f6cbf495a84efa77c802ae97b73504843f8967a29766dd,827b717b4b28161872dad981e57a1917a5922d685811ce4b498802857757d5a1,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:1-47923-A-28.wav,snoring,ESC-50,snoring,1-47923-A-28.wav,1-47923-A-28,ONTOLOGY_V2:1-47923-A-28,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_053.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/snoring/snoring__review_053.wav,wav/snoring/snoring__review_053.wav,162daffe9de3b85605f8683b26b037d5069a362190ad1d94f9f7c2100b6db261,f5939943c413107dda06aadd598caa9e71e3fc7b7dbac62530709fa4567ba597,,test,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
ESC-50:3-144028-A-0.wav,dog,ESC-50,dog,3-144028-A-0.wav,3-144028-A-0,ONTOLOGY_V2:3-144028-A-0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_054.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_054.wav,wav/dog/dog__review_054.wav,49b09d3fedaa24ec2a049244cae6a788e3df81342dae518c19d6dd247695185c,ae0efb8d11baae2ec6936d0aa53babb28c19260b2ce3fe1fba77b3f676f3871e,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
FSD50K:319588,instrumental_music,FSD50K,instrumental_music,319588,fsd50k:eval:319588,ONTOLOGY_V2:fsd50k:eval:319588,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_055.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_055.wav,wav/instrumental_music/instrumental_music__review_055.wav,11012692b9dfff216b11e6f5126ead28a97c979ec5c016f0d5650a6c7d3ad10b,17de1367330a741064bb06c9624f90ee8239224447c3c752817c54adc76e7784,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,2.1944444444444446,7.194444444444445,,none,,,,,,,true
FSD50K:264937,instrumental_music,FSD50K,instrumental_music,264937,fsd50k:dev:264937,ONTOLOGY_V2:fsd50k:dev:264937,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_056.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/instrumental_music/instrumental_music__review_056.wav,wav/instrumental_music/instrumental_music__review_056.wav,d169385c88e6225faeee06627e52715c9ae5d90413b3d15fd58d12ff991e7636,f018dc6d77a3c2588ba0a99b76070619ba45da8d6d989480deec319926cd98c7,,train,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,2.9545351473922903,7.95453514739229,,none,,,,,,,true
ESC-50:3-180977-A-0.wav,dog,ESC-50,dog,3-180977-A-0.wav,3-180977-A-0,ONTOLOGY_V2:3-180977-A-0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_057.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/ontology_v2_new_classes_v1/wav/dog/dog__review_057.wav,wav/dog/dog__review_057.wav,973678d88339cf1ba6c66fc49fbab320d257b7564452569283e53d3c20be00ae,aeff4c37236f8971250483f19bc08b834d5390179a035092cb8a684c06f04ec5,,val,clsdoa_source_split_v3_ontology_v2,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,See source provenance,60-item ontology v2 blind review package; operator declared class matches answer key,unknown,PRESENT,24000,1,float32,5.0,pre-reviewed contiguous 5.000 s,0.0,5.0,,none,,,,,,,true
