episode_id,family,split,yaw_deg,frozen_distance,independent_distance,distance_error,frozen_doa_x,frozen_doa_y,frozen_doa_z,independent_doa_x,independent_doa_y,independent_doa_z,vector_component_max_error,angular_error_deg,frozen_azimuth,independent_azimuth,azimuth_error_deg,frozen_elevation,independent_elevation,elevation_error_deg,status
clsdoa_v1_pilot_005_ep_000503,Replica,train,121.08798340944858,3.7977295349732847,3.7977295349732847,0.0,-0.9232571887896313,-0.03669858602931108,0.3824256491551223,-0.9232571887896313,-0.03669858602931108,0.3824256491551223,0.0,0.0,-112.5,-112.5,0.0,-2.103146355263823,-2.103146355263823,0.0,PASS
clsdoa_v1_pilot_005_ep_000504,Replica,train,-59.34083284710427,1.3959539064642936,1.3959539064642936,0.0,-0.3826834323650897,0.0,-0.9238795325112866,-0.3826834323650897,0.0,-0.9238795325112866,0.0,1.2074182697257333e-06,-22.5,-22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000505,Replica,train,195.7498124837445,1.6285717309477423,1.6285717309477423,0.0,-0.3815891618638033,0.07556954871370324,-0.9212377298261765,-0.3815891618638033,0.07556954871370324,-0.9212377298261765,0.0,0.0,-22.5,-22.5,0.0,4.333947915490447,4.333947915490447,0.0,PASS
clsdoa_v1_pilot_005_ep_000506,Replica,train,164.94403745802043,5.858097789611711,5.858097789611711,0.0,-0.8643962964487713,-0.35301991091768525,0.35804466925415523,-0.8643962964487713,-0.35301991091768525,0.35804466925415523,0.0,8.537736462515939e-07,-112.49999999999999,-112.49999999999999,0.0,-20.672138002368452,-20.672138002368452,0.0,PASS
clsdoa_v1_pilot_005_ep_000507,Replica,train,174.99691257924462,1.9567931003483474,1.9567931003483474,0.0,-0.8803073586784502,-0.3034799678498995,-0.3646352470214505,-0.8803073586784502,-0.3034799678498995,-0.3646352470214505,0.0,1.2074182697257333e-06,-67.50000000000003,-67.50000000000003,0.0,-17.66673848369628,-17.66673848369628,0.0,PASS
clsdoa_v1_pilot_005_ep_000508,Replica,train,24.849265332698053,3.208284648020208,3.208284648020208,0.0,0.884171234627626,-0.2900217708476507,0.3662357168429265,0.884171234627626,-0.2900217708476507,0.36623571684292655,5.551115123125783e-17,0.0,112.5,112.5,0.0,-16.859259415659917,-16.859259415659917,0.0,PASS
clsdoa_v1_pilot_005_ep_000509,MP3D,train,-45.212465677186515,1.6114864311798702,1.6114864311798702,0.0,-0.9220654869041112,-0.06263515199544104,-0.38193203007183435,-0.9220654869041112,-0.06263515199544104,-0.38193203007183435,0.0,0.0,-67.5,-67.5,0.0,-3.5910805390743152,-3.5910805390743152,0.0,PASS
clsdoa_v1_pilot_005_ep_000510,MP3D,train,-9.733455455314747,5.751350981196196,5.751350981196196,0.0,-0.38123455257427064,0.08693604607551055,-0.9203816272700431,-0.38123455257427064,0.08693604607551055,-0.9203816272700429,2.220446049250313e-16,0.0,-22.5,-22.5,0.0,4.987364346769061,4.987364346769061,0.0,PASS
clsdoa_v1_pilot_005_ep_000511,MP3D,train,-203.1680493397136,2.119537985204947,2.119537985204947,0.0,0.9221336145917539,0.06144887837906275,0.381960249484029,0.9221336145917539,0.06144887837906275,0.381960249484029,0.0,8.537736462515939e-07,112.5,112.5,0.0,3.5229808720776927,3.5229808720776927,0.0,PASS
clsdoa_v1_pilot_005_ep_000512,MP3D,train,135.80485140638672,2.356724613478863,2.356724613478863,0.0,-0.9224018497752214,0.05653588552828724,-0.382071356134927,-0.9224018497752214,0.05653588552828724,-0.382071356134927,0.0,0.0,-67.5,-67.5,0.0,3.2409957338407076,3.2409957338407076,0.0,PASS
clsdoa_v1_pilot_005_ep_000513,MP3D,train,25.214373232015923,4.766918744661528,4.766918744661528,0.0,-0.9238795325112868,0.0,-0.3826834323650898,-0.9238795325112868,0.0,-0.3826834323650898,0.0,0.0,-67.5,-67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000514,MP3D,train,-27.67562215764311,1.7942536104382405,1.7942536104382405,0.0,-0.3826834323650898,0.0,-0.9238795325112867,-0.3826834323650898,0.0,-0.9238795325112867,0.0,0.0,-22.5,-22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000515,MP3D,train,-53.095536862503835,2.978488777713545,2.978488777713545,0.0,0.3785670875130719,-0.1462783376103311,0.9139417969421403,0.3785670875130719,-0.1462783376103311,0.9139417969421401,2.220446049250313e-16,0.0,157.5,157.5,0.0,-8.411311897614443,-8.411311897614445,1.7763568394002505e-15,PASS
clsdoa_v1_pilot_005_ep_000516,MP3D,train,-87.56506776319529,2.662140195916299,2.662140195916299,0.0,0.382345959439993,-0.04198738889929325,-0.9230648007985847,0.382345959439993,-0.04198738889929325,-0.9230648007985847,0.0,0.0,22.5,22.5,0.0,-2.4064075892309953,-2.4064075892309953,0.0,PASS
clsdoa_v1_pilot_005_ep_000517,MP3D,train,140.233131835822,3.355501228672122,3.355501228672122,0.0,-0.9238700883341332,0.004521559784302824,0.38267952045882714,-0.9238700883341332,0.004521559784302824,0.38267952045882714,0.0,0.0,-112.5,-112.5,0.0,0.2590671752116832,0.2590671752116832,0.0,PASS
clsdoa_v1_pilot_005_ep_000518,MP3D,train,62.090443904119795,1.6030579610619613,1.6030579610619613,0.0,0.299952599530782,-0.6209957695673478,-0.7241496338562795,0.299952599530782,-0.6209957695673478,-0.7241496338562795,0.0,8.537736462515939e-07,22.5,22.5,0.0,-38.388887360528635,-38.388887360528635,0.0,PASS
clsdoa_v1_pilot_005_ep_000519,MP3D,train,119.16459858125877,3.3861009842766214,3.3861009842766214,0.0,-0.9228260459886589,0.047741710685444305,0.3822470639596398,-0.9228260459886589,0.047741710685444305,0.3822470639596398,0.0,0.0,-112.49999999999999,-112.49999999999999,0.0,2.736438715316422,2.736438715316422,0.0,PASS
clsdoa_v1_pilot_005_ep_000520,MP3D,train,-228.8101586622184,4.540080781831088,4.540080781831088,0.0,0.9238795325112867,0.0,-0.3826834323650899,0.9238795325112866,0.0,-0.38268343236508995,1.1102230246251565e-16,0.0,67.5,67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000521,MP3D,train,96.32966188063432,1.0630826236771074,1.0630826236771074,0.0,0.3826834323650896,0.0,-0.9238795325112867,0.3826834323650896,0.0,-0.9238795325112867,0.0,8.537736462515939e-07,22.5,22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000522,MP3D,train,-66.09013984434532,1.462384057424478,1.462384057424478,0.0,0.9183791215084064,0.10895759982418686,-0.3804050875290707,0.9183791215084066,0.10895759982418686,-0.38040508752907076,2.220446049250313e-16,0.0,67.5,67.5,0.0,6.255229264973463,6.255229264973461,1.7763568394002505e-15,PASS
clsdoa_v1_pilot_005_ep_000523,MP3D,train,-282.2915104612837,1.4154616748891848,1.4154616748891848,0.0,0.9238795325112867,0.0,0.38268343236509006,0.9238795325112865,0.0,0.38268343236509006,2.220446049250313e-16,0.0,112.5,112.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000524,MP3D,train,112.03465642908452,1.972004603328956,1.972004603328956,0.0,0.9238795325112867,0.0,-0.3826834323650897,0.9238795325112867,0.0,-0.3826834323650897,0.0,8.537736462515939e-07,67.5,67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000525,MP3D,train,-114.06484560871063,5.503567130140265,5.503567130140265,0.0,0.38268343236508995,0.0,0.9238795325112867,0.38268343236508984,0.0,0.9238795325112868,1.1102230246251565e-16,0.0,157.5,157.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000526,MP3D,train,-180.20977402350613,1.4143804058783485,1.4143804058783485,0.0,0.8437787164848896,0.40728862071902977,0.34950458800980394,0.8437787164848896,0.40728862071902977,0.34950458800980394,0.0,0.0,112.5,112.5,0.0,24.03462361512619,24.03462361512619,0.0,PASS
clsdoa_v1_pilot_005_ep_000527,MP3D,train,-56.33760047673772,4.4266477876581805,4.4266477876581805,0.0,0.8949003579834536,0.24849504377322904,-0.3706798652492845,0.8949003579834535,0.24849504377322904,-0.3706798652492845,1.1102230246251565e-16,8.537736462515939e-07,67.5,67.5,0.0,14.38847448908681,14.38847448908681,0.0,PASS
clsdoa_v1_pilot_005_ep_000528,MP3D,train,-19.84068379913051,4.472186030360738,4.472186030360738,0.0,0.38028419344382514,-0.11180214700497795,-0.9180872573681963,0.38028419344382514,-0.11180214700497795,-0.9180872573681963,0.0,0.0,22.5,22.5,0.0,-6.419211891089047,-6.419211891089047,0.0,PASS
clsdoa_v1_pilot_005_ep_000529,MP3D,train,-15.869755815415395,3.527580900860227,3.527580900860227,0.0,-0.38190478335504496,-0.06375951537092625,-0.9219997075109084,-0.381904783355045,-0.06375951537092625,-0.9219997075109084,5.551115123125783e-17,8.537736462515939e-07,-22.5,-22.5,0.0,-3.6556308513841893,-3.6556308513841893,0.0,PASS
clsdoa_v1_pilot_005_ep_000530,MP3D,train,303.5268068319541,2.898832612337459,2.898832612337459,0.0,-0.38239067182956415,0.039108247689660244,0.9231727460558932,-0.38239067182956427,0.039108247689660244,0.9231727460558932,1.1102230246251565e-16,8.537736462515939e-07,-157.5,-157.5,0.0,2.2413091148007087,2.2413091148007087,0.0,PASS
clsdoa_v1_pilot_005_ep_000531,MP3D,train,26.842839593672082,2.2001425601260314,2.2001425601260314,0.0,-0.9215779533489552,0.07054230314795197,0.38173008706117645,-0.9215779533489552,0.07054230314795197,0.38173008706117645,0.0,0.0,-112.49999999999999,-112.49999999999999,0.0,4.0451359018574236,4.0451359018574236,0.0,PASS
clsdoa_v1_pilot_005_ep_000532,MP3D,train,-118.63781412140011,3.843765244468547,3.843765244468547,0.0,-0.38162104046650475,0.07446220887108145,-0.9213146915811674,-0.3816210404665047,0.07446220887108145,-0.9213146915811674,5.551115123125783e-17,1.2074182697257333e-06,-22.5,-22.5,0.0,4.270322738549428,4.270322738549428,0.0,PASS
clsdoa_v1_pilot_005_ep_000533,MP3D,train,293.2428655092674,1.9731370852880257,1.9731370852880257,0.0,-0.3725513168946903,-0.22858692570098246,0.8994184419271185,-0.37255131689469023,-0.22858692570098246,0.8994184419271185,5.551115123125783e-17,1.2074182697257333e-06,-157.50000000000003,-157.50000000000003,0.0,-13.213892426947782,-13.213892426947782,0.0,PASS
clsdoa_v1_pilot_005_ep_000534,MP3D,train,317.2739873297278,1.9375048373676569,1.9375048373676569,0.0,-0.3826825265738993,0.0021757498235708125,0.9238773457379079,-0.38268252657389934,0.0021757498235708125,0.9238773457379079,5.551115123125783e-17,1.2074182697257333e-06,-157.49999999999994,-157.49999999999994,0.0,0.12466138052256054,0.12466138052256054,0.0,PASS
clsdoa_v1_pilot_005_ep_000535,MP3D,train,-14.898851253767617,3.3079064384272594,3.3079064384272594,0.0,0.3820265224648471,0.05856816466564923,0.9222936117208625,0.3820265224648471,0.05856816466564923,0.9222936117208625,0.0,0.0,157.5,157.5,0.0,3.3576300919590505,3.3576300919590505,0.0,PASS
clsdoa_v1_pilot_005_ep_000536,MP3D,train,121.79881597014598,1.5755847532444718,1.5755847532444718,0.0,-0.9238507453633059,0.007894111603194968,-0.3826715083379742,-0.9238507453633059,0.007894111603194968,-0.3826715083379742,0.0,8.537736462515939e-07,-67.5,-67.5,0.0,0.45230397565559594,0.45230397565559594,0.0,PASS
clsdoa_v1_pilot_005_ep_000537,Replica,val,-23.021732492712317,5.043489069878477,5.043489069878477,0.0,0.3824981756264716,-0.031112120189190778,0.9234322831803934,0.3824981756264716,-0.031112120189190778,0.9234322831803935,1.1102230246251565e-16,0.0,157.5,157.5,0.0,-1.7828808848928932,-1.7828808848928928,4.440892098500626e-16,PASS
clsdoa_v1_pilot_005_ep_000538,Replica,val,-46.3143307568978,2.4990172768659575,2.4990172768659575,0.0,0.9228660387422892,0.04682725805714689,0.38226362950059056,0.9228660387422895,0.04682725805714689,0.38226362950059056,2.220446049250313e-16,0.0,112.5,112.5,0.0,2.6839857667555,2.6839857667554994,4.440892098500626e-16,PASS
clsdoa_v1_pilot_005_ep_000539,Replica,val,207.11383790301446,1.2082733833373742,1.2082733833373742,0.0,-0.368306355530458,0.27152676911208085,0.8891701986298387,-0.368306355530458,0.27152676911208085,0.8891701986298387,0.0,0.0,-157.5,-157.5,0.0,15.755138723250973,15.755138723250973,0.0,PASS
clsdoa_v1_pilot_005_ep_000540,Replica,val,270.9814601676827,1.3593239775817834,1.3593239775817834,0.0,-0.9112165335072638,0.16499939148171777,0.3774382464373059,-0.9112165335072638,0.16499939148171777,0.3774382464373059,0.0,0.0,-112.49999999999997,-112.49999999999997,0.0,9.497199118466414,9.497199118466414,0.0,PASS
clsdoa_v1_pilot_005_ep_000541,Replica,val,8.634105916586018,3.716482877170675,3.716482877170675,0.0,-0.38177489134068343,0.06886673881467985,-0.9216861204481925,-0.38177489134068343,0.06886673881467985,-0.9216861204481925,0.0,0.0,-22.5,-22.5,0.0,3.9488990471537284,3.9488990471537284,0.0,PASS
clsdoa_v1_pilot_005_ep_000542,Replica,val,196.74979692171823,1.9451364589777471,1.9451364589777471,0.0,-0.9238795325112867,0.0,-0.38268343236508984,-0.9238795325112867,0.0,-0.3826834323650898,5.551115123125783e-17,0.0,-67.5,-67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000543,MP3D,val,87.19468103870156,3.9750792598865954,3.9750792598865954,0.0,-0.6107888864714578,0.7502862344795083,0.25299704052323824,-0.6107888864714578,0.7502862344795083,0.25299704052323824,0.0,0.0,-112.49999999999999,-112.49999999999999,0.0,48.615178488868644,48.615178488868644,0.0,PASS
clsdoa_v1_pilot_005_ep_000544,MP3D,val,-66.47518543221429,1.107564449792924,1.107564449792924,0.0,0.3826834323650898,0.0,-0.9238795325112868,0.3826834323650898,0.0,-0.9238795325112868,0.0,0.0,22.5,22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000545,MP3D,val,-276.7921684377313,3.309067520810297,3.309067520810297,0.0,0.38265893769137327,0.011314205101372498,0.9238203971377954,0.38265893769137327,0.011314205101372498,0.9238203971377954,0.0,0.0,157.5,157.5,0.0,0.6482700323305097,0.6482700323305097,0.0,PASS
clsdoa_v1_pilot_005_ep_000546,MP3D,val,-66.38086891209541,4.690434626877787,4.690434626877787,0.0,0.9238795325112866,0.0,-0.38268343236509,0.9238795325112866,0.0,-0.38268343236509,0.0,8.537736462515939e-07,67.5,67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000547,MP3D,val,55.24798828128941,1.991060207954639,1.991060207954639,0.0,-0.38268343236508984,0.0,0.9238795325112868,-0.38268343236508984,0.0,0.9238795325112868,0.0,0.0,-157.5,-157.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000548,MP3D,val,-179.97990028997788,2.5659343063990123,2.5659343063990123,0.0,0.9228796813831205,0.04651119113814428,0.3822692804674489,0.9228796813831205,0.04651119113814428,0.3822692804674489,0.0,0.0,112.5,112.5,0.0,2.665856712725585,2.665856712725585,0.0,PASS
clsdoa_v1_pilot_005_ep_000549,Replica,test,293.4682123834904,3.3308143553587954,3.3308143553587954,0.0,-0.3826834323650896,0.0,0.9238795325112868,-0.3826834323650896,0.0,0.923879532511287,1.1102230246251565e-16,0.0,-157.50000000000003,-157.50000000000003,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000550,Replica,test,8.035212793319157,2.70494294455659,2.70494294455659,0.0,0.38265299320727925,0.012612548445201554,-0.9238060458836733,0.38265299320727925,0.012612548445201554,-0.9238060458836732,1.1102230246251565e-16,0.0,22.5,22.5,0.0,0.7226649554986113,0.7226649554986114,1.1102230246251565e-16,PASS
clsdoa_v1_pilot_005_ep_000551,Replica,test,198.37174624167702,1.3248392583547082,1.3248392583547082,0.0,-0.3823949360665164,-0.03882249330103352,-0.9231830408345768,-0.3823949360665164,-0.03882249330103352,-0.9231830408345768,0.0,8.537736462515939e-07,-22.5,-22.5,0.0,-2.2249241509279,-2.2249241509279,0.0,PASS
clsdoa_v1_pilot_005_ep_000552,Replica,test,-46.17571363819124,5.2607901588271035,5.2607901588271035,0.0,-0.9196973064989808,-0.09504275686819551,0.38095109762988305,-0.9196973064989808,-0.09504275686819551,0.38095109762988305,0.0,8.537736462515939e-07,-112.5,-112.5,0.0,-5.453780735617179,-5.453780735617179,0.0,PASS
clsdoa_v1_pilot_005_ep_000553,Replica,test,243.37174624167702,1.3248392583547082,1.3248392583547082,0.0,-0.9231830408345766,-0.03882249330103352,-0.38239493606651676,-0.9231830408345766,-0.03882249330103352,-0.38239493606651676,0.0,1.478779333471098e-06,-67.49999999999999,-67.49999999999999,0.0,-2.2249241509279,-2.2249241509279,0.0,PASS
clsdoa_v1_pilot_005_ep_000554,Replica,test,-36.96478720668084,2.70494294455659,2.70494294455659,0.0,0.9238060458836733,0.012612548445201554,-0.38265299320727925,0.9238060458836732,0.012612548445201554,-0.38265299320727925,1.1102230246251565e-16,0.0,67.5,67.5,0.0,0.7226649554986113,0.7226649554986114,1.1102230246251565e-16,PASS
clsdoa_v1_pilot_005_ep_000555,MP3D,test,-269.72003336636413,5.215692121750093,5.215692121750093,0.0,0.9238795325112868,0.0,0.38268343236508967,0.9238795325112868,0.0,0.38268343236508967,0.0,0.0,112.5,112.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000556,MP3D,test,133.00374133571898,1.6949360034326726,1.6949360034326726,0.0,-0.3826834323650899,0.0,-0.9238795325112867,-0.3826834323650899,0.0,-0.9238795325112867,0.0,0.0,-22.5,-22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000557,MP3D,test,240.10306029592022,3.518595270438523,3.518595270438523,0.0,-0.9216482759779936,-0.06945758889220506,0.38175921564786564,-0.9216482759779936,-0.06945758889220506,0.38175921564786564,0.0,0.0,-112.49999999999997,-112.49999999999997,0.0,-3.982833521878829,-3.982833521878829,0.0,PASS
clsdoa_v1_pilot_005_ep_000558,MP3D,test,-64.5078237415279,2.24962487492641,2.24962487492641,0.0,0.3523240072865092,-0.390348916664303,0.8505853967407275,0.3523240072865092,-0.390348916664303,0.8505853967407275,0.0,0.0,157.5,157.5,0.0,-22.97621175437186,-22.97621175437186,0.0,PASS
clsdoa_v1_pilot_005_ep_000559,MP3D,test,-106.74055086735072,1.6394290518277834,1.6394290518277834,0.0,-0.8998176849461033,0.2267386243500976,-0.37271668876783703,-0.8998176849461034,0.2267386243500976,-0.37271668876783703,1.1102230246251565e-16,0.0,-67.49999999999999,-67.49999999999999,0.0,13.105136618325737,13.105136618325735,1.7763568394002505e-15,PASS
clsdoa_v1_pilot_005_ep_000560,MP3D,test,120.02814418225472,1.6288750640820318,1.6288750640820318,0.0,-0.3823001929799593,0.04474262667205025,0.9229543107900692,-0.38230019297995926,0.04474262667205025,0.922954310790069,2.220446049250313e-16,0.0,-157.5,-157.5,0.0,2.5644197782384253,2.5644197782384257,4.440892098500626e-16,PASS
clsdoa_v1_pilot_005_ep_000561,Replica,train,-151.7431047455177,2.7699913046516267,2.7699913046516267,0.0,0.3793804521296858,0.13110190941797373,0.9159054328307243,0.37938045212968574,0.13110190941797373,0.9159054328307243,5.551115123125783e-17,8.537736462515939e-07,157.5,157.5,0.0,7.533272075678038,7.533272075678038,0.0,PASS
clsdoa_v1_pilot_005_ep_000562,Replica,train,152.10649487211606,4.283858344196622,4.283858344196622,0.0,-0.38268343236508984,0.0,0.9238795325112868,-0.38268343236508984,0.0,0.9238795325112868,0.0,0.0,-157.5,-157.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000563,Replica,train,124.59016444098538,2.671106278912533,2.671106278912533,0.0,-0.38177353643370643,0.06891800908405869,-0.9216828494133928,-0.38177353643370643,0.06891800908405869,-0.9216828494133928,0.0,0.0,-22.5,-22.5,0.0,3.951843613204478,3.951843613204478,0.0,PASS
clsdoa_v1_pilot_005_ep_000564,Replica,train,161.92705418205117,1.293651211070258,1.293651211070258,0.0,-0.923642254831719,-0.02266250336934549,0.38258514873216437,-0.923642254831719,-0.02266250336934549,0.3825851487321644,5.551115123125783e-17,0.0,-112.5,-112.5,0.0,-1.2985769682643469,-1.2985769682643469,0.0,PASS
clsdoa_v1_pilot_005_ep_000565,Replica,train,-146.4546192669052,1.3933143471267742,1.3933143471267742,0.0,0.38268343236508967,0.0,0.9238795325112867,0.3826834323650897,0.0,0.9238795325112866,1.1102230246251565e-16,1.2074182697257333e-06,157.5,157.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000566,Replica,train,122.16942822389876,1.0588101975020041,1.0588101975020041,0.0,-0.9238795325112867,0.0,-0.38268343236508995,-0.9238795325112867,0.0,-0.38268343236508995,0.0,0.0,-67.5,-67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000567,Replica,train,-13.91201659055141,3.7977295349732847,3.7977295349732847,0.0,0.3824256491551223,-0.03669858602931108,-0.9232571887896313,0.3824256491551223,-0.03669858602931108,-0.9232571887896313,0.0,0.0,22.5,22.5,0.0,-2.103146355263823,-2.103146355263823,0.0,PASS
clsdoa_v1_pilot_005_ep_000568,Replica,train,39.99691257924461,1.9567931003483474,1.9567931003483474,0.0,0.8803073586784501,-0.3034799678498995,-0.3646352470214507,0.8803073586784501,-0.3034799678498995,-0.3646352470214507,0.0,1.2074182697257333e-06,67.5,67.5,0.0,-17.66673848369628,-17.66673848369628,0.0,PASS
clsdoa_v1_pilot_005_ep_000569,Replica,train,91.82406827680097,2.7451668438495824,2.7451668438495824,0.0,-0.893338605202765,0.2549936087011678,0.37003296606644903,-0.8933386052027652,0.2549936087011678,0.37003296606644903,2.220446049250313e-16,8.537736462515939e-07,-112.5,-112.49999999999999,0.0,14.773206436891362,14.773206436891362,0.0,PASS
clsdoa_v1_pilot_005_ep_000570,Replica,train,-100.64020516713099,4.585213244126845,4.585213244126845,0.0,0.3823192180714837,0.04361845738158508,0.923000241424053,0.3823192180714837,0.04361845738158508,0.923000241424053,0.0,0.0,157.5,157.5,0.0,2.4999466650941273,2.4999466650941273,0.0,PASS
clsdoa_v1_pilot_005_ep_000571,Replica,train,-22.15701154726382,2.2565678985085893,2.2565678985085893,0.0,-0.9209415595810639,0.07968666965524807,-0.3814664841315066,-0.9209415595810639,0.07968666965524807,-0.3814664841315066,0.0,8.537736462515939e-07,-67.5,-67.5,0.0,4.570555731066136,4.570555731066136,0.0,PASS
clsdoa_v1_pilot_005_ep_000572,Replica,train,-281.276903373082,5.631392528290559,5.631392528290559,0.0,0.38268343236508945,0.0,0.9238795325112867,0.3826834323650895,0.0,0.9238795325112867,5.551115123125783e-17,1.2074182697257333e-06,157.5,157.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000573,Replica,train,221.35424740358107,3.5330978084609943,3.5330978084609943,0.0,-0.38205372835648754,0.05734356188123995,0.9223592925534386,-0.38205372835648754,0.05734356188123995,0.9223592925534386,0.0,0.0,-157.5,-157.5,0.0,3.287347381436396,3.287347381436396,0.0,PASS
clsdoa_v1_pilot_005_ep_000574,Replica,train,206.92705418205117,1.293651211070258,1.293651211070258,0.0,-0.3825851487321644,-0.02266250336934549,0.923642254831719,-0.3825851487321644,-0.02266250336934549,0.923642254831719,0.0,0.0,-157.5,-157.5,0.0,-1.2985769682643469,-1.2985769682643469,0.0,PASS
clsdoa_v1_pilot_005_ep_000575,Replica,train,-120.35839723648672,3.7866176263398805,3.7866176263398805,0.0,0.9157899147692746,0.1320439635948393,0.3793326029819342,0.9157899147692745,0.1320439635948393,0.3793326029819342,1.1102230246251565e-16,0.0,112.5,112.5,0.0,7.587721159735717,7.587721159735717,0.0,PASS
clsdoa_v1_pilot_005_ep_000576,Replica,train,-94.5713743518088,1.760609142389816,1.760609142389816,0.0,0.9238795325112866,0.0,-0.3826834323650897,0.9238795325112866,0.0,-0.3826834323650897,0.0,1.478779333471098e-06,67.5,67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000577,Replica,train,77.16942822389876,1.0588101975020041,1.0588101975020041,0.0,-0.38268343236508956,0.0,-0.923879532511287,-0.3826834323650896,0.0,-0.923879532511287,5.551115123125783e-17,0.0,-22.49999999999997,-22.5,2.842170943040401e-14,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000578,Replica,train,24.4358926542086,5.631931860348773,5.631931860348773,0.0,0.9238795325112868,0.0,0.3826834323650896,0.9238795325112868,0.0,0.3826834323650897,1.1102230246251565e-16,0.0,112.5,112.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000579,Replica,train,259.5901644409854,2.671106278912533,2.671106278912533,0.0,-0.3817735364337061,0.06891800908405869,0.9216828494133928,-0.3817735364337061,0.06891800908405869,0.9216828494133928,0.0,1.478779333471098e-06,-157.50000000000003,-157.50000000000003,0.0,3.9518436132044785,3.9518436132044785,0.0,PASS
clsdoa_v1_pilot_005_ep_000580,Replica,train,121.08798340944858,3.7977295349732847,3.7977295349732847,0.0,-0.9232571887896313,-0.03669858602931108,0.3824256491551223,-0.9232571887896313,-0.03669858602931108,0.3824256491551223,0.0,0.0,-112.5,-112.5,0.0,-2.103146355263823,-2.103146355263823,0.0,PASS
clsdoa_v1_pilot_005_ep_000581,Replica,train,159.84926533269805,3.208284648020208,3.208284648020208,0.0,-0.3662357168429268,-0.2900217708476507,-0.8841712346276259,-0.36623571684292683,-0.2900217708476507,-0.884171234627626,1.1102230246251565e-16,0.0,-22.5,-22.5,0.0,-16.859259415659917,-16.859259415659913,3.552713678800501e-15,PASS
clsdoa_v1_pilot_005_ep_000582,Replica,train,59.4816505963885,2.223233574094782,2.223233574094782,0.0,-0.9238220528500695,-0.011154694221757213,-0.38265962350985316,-0.9238220528500695,-0.011154694221757213,-0.3826596235098531,5.551115123125783e-17,0.0,-67.49999999999999,-67.5,0.0,-0.6391301553292357,-0.6391301553292358,1.1102230246251565e-16,PASS
clsdoa_v1_pilot_005_ep_000583,Replica,train,197.29933535809292,1.3728356578127274,1.3728356578127274,0.0,-0.9238795325112867,0.0,-0.38268343236508995,-0.9238795325112867,0.0,-0.38268343236508995,0.0,0.0,-67.49999999999999,-67.49999999999999,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000584,Replica,train,67.2386165248322,4.530443193595072,4.530443193595072,0.0,0.3732446171904435,-0.22072895680796814,-0.9010922169039224,0.3732446171904435,-0.22072895680796814,-0.9010922169039224,0.0,0.0,22.5,22.5,0.0,-12.751851731329108,-12.751851731329108,0.0,PASS
clsdoa_v1_pilot_005_ep_000585,Replica,train,109.09720974801262,4.853347215838376,4.853347215838376,0.0,-0.9231617924169454,0.039410011712125416,0.3823861346837548,-0.9231617924169454,0.039410011712125416,0.3823861346837548,0.0,8.537736462515939e-07,-112.50000000000001,-112.50000000000001,0.0,2.2586122593938565,2.2586122593938565,0.0,PASS
clsdoa_v1_pilot_005_ep_000586,Replica,train,-63.07294581794884,1.293651211070258,1.293651211070258,0.0,0.923642254831719,-0.02266250336934549,0.3825851487321645,0.923642254831719,-0.02266250336934549,0.3825851487321645,0.0,0.0,112.5,112.5,0.0,-1.2985769682643469,-1.2985769682643469,0.0,PASS
clsdoa_v1_pilot_005_ep_000587,Replica,train,-44.81198493559715,1.9475391575000862,1.9475391575000862,0.0,0.38268343236508984,0.0,-0.9238795325112867,0.3826834323650898,0.0,-0.9238795325112866,1.1102230246251565e-16,8.537736462515939e-07,22.5,22.5,0.0,0.0,0.0,0.0,PASS
