source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,audioset_mid,pseld_class_id,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id,resource_status,missing_waveform,metadata_mismatch,duplicate_id,inventory_issue
fsd50k:108017:clsdoa_v1_srcprep_v1,fsd50k:108017,0,coughing,transient,PSELD-selected FSD50K,Cough,SEMANTIC_STRONG,/m/01b_21,11,108017,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/108017.wav,c382f6d224682d000efd2cd381cfaf9bc367f53ea4ab8d50e8023f0c0b1c19e9,44100,1,5.461337868,http://creativecommons.org/licenses/sampling+/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_01b_21.tsv; FSD50K clip 108017,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196844:clsdoa_v1_srcprep_v1,fsd50k:196844,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196844,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196844.wav,e278606800ded1ec727a96e8a2a73c60a0043fd1c9e061eee20cae3ef224589c,44100,1,1.165056689,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196844,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196848:clsdoa_v1_srcprep_v1,fsd50k:196848,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196848,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196848.wav,4f84568a986522eebd93c1c82f59cb341bcdea7f56fd620b84af50c01608cba5,44100,1,2.630521542,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196848,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196849:clsdoa_v1_srcprep_v1,fsd50k:196849,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196849,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196849.wav,4929506116ba5d0c06aee6ccf8e252977063135e7fce3a10c2f1bca394bb1822,44100,1,1.566643991,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196849,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196853:clsdoa_v1_srcprep_v1,fsd50k:196853,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196853,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196853.wav,bbd79012a6843c6e9a6c8f33420b0e6dc678a5d37637249bb3115553f3da1db2,44100,1,1.701723356,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196853,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196857:clsdoa_v1_srcprep_v1,fsd50k:196857,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196857,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196857.wav,1e9e877ca1161ec2a8fca7c59879e000ca40e413488b98ad491ab756dbb25540,44100,1,1.437868481,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196857,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196865:clsdoa_v1_srcprep_v1,fsd50k:196865,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196865,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196865.wav,f4eb75d5be964591de15a73813158bcb7809bb43586f37a92204e4972110785e,44100,1,1.864104308,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196865,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196866:clsdoa_v1_srcprep_v1,fsd50k:196866,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196866,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196866.wav,eb74b467fd00b58b283bf7fdaefe50a1d69c14d807373d102a6cc0a6b3c87385,44100,1,1.812154195,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196866,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196871:clsdoa_v1_srcprep_v1,fsd50k:196871,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196871,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196871.wav,2c99596f6d0155898c928aba8f388634d2f1046aa94041fa16e3544a97451b57,44100,1,1.881156463,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196871,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196873:clsdoa_v1_srcprep_v1,fsd50k:196873,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196873,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196873.wav,b3a6b55612195eb78f8515d139e47343887486c72d89f7b929838e5822e30286,44100,1,1.943673469,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196873,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196875:clsdoa_v1_srcprep_v1,fsd50k:196875,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196875,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196875.wav,9159e226f8aee9d0c744a7f293ae0f51358e28313647519db0a0d4d0d98c5211,44100,1,2.110929705,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196875,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196876:clsdoa_v1_srcprep_v1,fsd50k:196876,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196876,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196876.wav,77fb895f2fd41decde1ac1eff2dc328aa799a4125a66ce12031dfd5dd500ff49,44100,1,1.247074830,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196876,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196880:clsdoa_v1_srcprep_v1,fsd50k:196880,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196880,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196880.wav,3c314e8d932e4302a54c257402d316a668d644e9a2c4088d7dd28bb648e767a1,44100,1,2.994240363,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196880,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196884:clsdoa_v1_srcprep_v1,fsd50k:196884,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196884,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196884.wav,cf8243dc394e2dce93985048f0130a573e2f5c4a07a44e634295f671fac614d1,44100,1,1.838140590,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196884,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196898:clsdoa_v1_srcprep_v1,fsd50k:196898,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196898,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196898.wav,14acec2a39f244b8bdef1b9e18d1c5b43d4eb075857c2c86be3710286cedad20,44100,1,1.767482993,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196898,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196899:clsdoa_v1_srcprep_v1,fsd50k:196899,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196899,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196899.wav,b416b430a30b9d63264cf2eeb392db5c282d99b70fbfd1ec0b99257e43744245,44100,1,1.532834467,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196899,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:196905:clsdoa_v1_srcprep_v1,fsd50k:196905,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196905,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196905.wav,3d2f97e532e3d3c7a593a0311a58298976a696a01011d4e5e1bb276fac64ceeb,44100,1,1.454920635,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196905,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:197947:clsdoa_v1_srcprep_v1,fsd50k:197947,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,197947,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/197947.wav,02e81babf7d00e07ef1d9de2e19b8a786b6ff9e31b9cd406bb339a12bd61bd74,44100,1,0.329478458,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 197947,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:200381:clsdoa_v1_srcprep_v1,fsd50k:200381,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,200381,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/200381.wav,bdc6287bfd613bbd67a7f0fdec22a62f7fc615ed2c4705316d3b6a2af0c9ee68,44100,1,2.861678005,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 200381,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:200386:clsdoa_v1_srcprep_v1,fsd50k:200386,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,200386,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/200386.wav,867d923c8500e9bc2248f58eea0ef23b28de3d1af0bab9b9b5a30725c48e4ff1,44100,1,3.478934240,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 200386,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:203048:clsdoa_v1_srcprep_v1,fsd50k:203048,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,203048,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/203048.wav,b8d43f9229857f56c695a5bb31040dad6e00488ce0a668ba0a5daf12e749311b,44100,1,1.000000000,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 203048,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:203054:clsdoa_v1_srcprep_v1,fsd50k:203054,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,203054,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/203054.wav,b50a040c93a11f16adfc6bba25585cb28b6906decb9351203dedf64a960aac35,44100,1,1.000000000,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 203054,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:203055:clsdoa_v1_srcprep_v1,fsd50k:203055,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,203055,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/203055.wav,3a522fbc8dc148dfba74f7f92642fe022b52f864d302a7203b27ca35689a7ea2,44100,1,1.000000000,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 203055,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:203056:clsdoa_v1_srcprep_v1,fsd50k:203056,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,203056,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/203056.wav,2c7c2f46a9c34cbc2d862ff277935647565ba45c2eed296d994c4c8ab1d906ab,44100,1,1.000000000,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 203056,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:203060:clsdoa_v1_srcprep_v1,fsd50k:203060,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,203060,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/203060.wav,5de2282d63fb386a1b8eaf07c2bf92d29e55efce077a1a8db6c023e0ac4aa94b,44100,1,1.000000000,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 203060,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:203063:clsdoa_v1_srcprep_v1,fsd50k:203063,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,203063,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/203063.wav,54fc80982014bc36129cd3b733f78294a7ea0d692d721fd05b6bc1a32869950d,44100,1,1.000000000,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 203063,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:203065:clsdoa_v1_srcprep_v1,fsd50k:203065,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,203065,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/203065.wav,8626b64df855fc29295f2b247bd87fb02103cd8d3a02ea84ffb7d314777c3af7,44100,1,1.000000000,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 203065,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:203067:clsdoa_v1_srcprep_v1,fsd50k:203067,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,203067,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/203067.wav,d62466d2c3aabbafbc9afbd0ad7d084218b408f621f231d99a27c6a42aad4820,44100,1,1.000000000,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 203067,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:20762:clsdoa_v1_srcprep_v1,fsd50k:20762,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,20762,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/20762.wav,9c6977d802876df08fc34c5a4438a83f4d17e52fb7dac8b82586ea5357051fff,44100,1,0.603718821,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 20762,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:209413:clsdoa_v1_srcprep_v1,fsd50k:209413,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,209413,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/209413.wav,14fece60f93930b717538bd0e2a340742c225856f9b57989d9847860c60e7d39,44100,1,1.800000000,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 209413,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:210602:clsdoa_v1_srcprep_v1,fsd50k:210602,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,210602,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/210602.wav,ab799aa5b7b17b22a5ebc67f668e05f6ee6ebf4d7e59c8643779648984baaf6f,44100,1,2.676258503,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 210602,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:21175:clsdoa_v1_srcprep_v1,fsd50k:21175,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,21175,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/21175.wav,69839c7b2977aa3e86dc49b92e275f54d1f75ffeadfb1d9c7af41478ba3767ba,44100,1,0.853333333,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 21175,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:213286:clsdoa_v1_srcprep_v1,fsd50k:213286,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,213286,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/213286.wav,65a618e31ea6e8fd576f21fd94ad547e7f44cc5dff6719bc254a244116baa6cc,44100,1,0.777891156,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 213286,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:215682:clsdoa_v1_srcprep_v1,fsd50k:215682,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,215682,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/215682.wav,ec62684399d11c38f053648baa4ea6a242166cb777191c56c45d85373cf6a356,44100,1,5.706462585,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 215682,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:216567:clsdoa_v1_srcprep_v1,fsd50k:216567,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,216567,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/216567.wav,55effd0196eab51230811ec6d6c03b2bfa6c001929a305f6ef95cf4617766038,44100,1,7.997959184,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 216567,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:217735:clsdoa_v1_srcprep_v1,fsd50k:217735,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,217735,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/217735.wav,acaf77e6de97311abcbc9354d365c825e26ef7b0ec1f66da9c87054ff64143d1,44100,1,2.346303855,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 217735,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:217736:clsdoa_v1_srcprep_v1,fsd50k:217736,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,217736,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/217736.wav,9ad273ca102e81c38f8d6be4116961089343f3a128095f38a95dd0fe34ee76f2,44100,1,3.519455782,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 217736,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:217737:clsdoa_v1_srcprep_v1,fsd50k:217737,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,217737,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/217737.wav,e51cf411a4007d8336dd8db5d3295a8914d0099f409357ba55bcbc0016b4ee31,44100,1,2.053015873,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 217737,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:219593:clsdoa_v1_srcprep_v1,fsd50k:219593,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,219593,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/219593.wav,b85ce3f9cdc3d92f07476c6e6935112d4cc7ce4d0560609049c9c83406606915,44100,1,3.111496599,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 219593,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:219772:clsdoa_v1_srcprep_v1,fsd50k:219772,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,219772,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/219772.wav,ba9483c23cd4263a882a4c42f3eb1be4a509fcacfb60ce809b4b452171bdedd0,44100,1,4.462494331,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 219772,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:219941:clsdoa_v1_srcprep_v1,fsd50k:219941,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,219941,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/219941.wav,608a5e5fc3b41f8c51c2f3e21f526b95397f6171a0941222fff05168b7c35f17,44100,1,4.682086168,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 219941,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:221599:clsdoa_v1_srcprep_v1,fsd50k:221599,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,221599,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/221599.wav,958fe6b9f906936298357ddb82ad6ea3d7543a443fea6941ae968142cfca18f1,44100,1,8.005192744,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 221599,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:222597:clsdoa_v1_srcprep_v1,fsd50k:222597,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,222597,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/222597.wav,0c60828f74f5455776b6fb352cfddf755ae67d5fc95467c9eef3b67d554d3fe1,44100,1,6.364058957,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 222597,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:233028:clsdoa_v1_srcprep_v1,fsd50k:233028,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,233028,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/233028.wav,06d30ccf149cc5c4696be336f63bbc392eca85ff357037853c3b737d6643121b,44100,1,2.022653061,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 233028,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:233029:clsdoa_v1_srcprep_v1,fsd50k:233029,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,233029,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/233029.wav,a0f0847a5da61878e6d974705273e2d5a4e5a40e2db80b358c420e9050a5ecea,44100,1,2.006666667,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 233029,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:233034:clsdoa_v1_srcprep_v1,fsd50k:233034,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,233034,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/233034.wav,edcffb3f279e1eaba0a8358bcb7bdfb3e067b77e656dabfa45154bba9c0718b1,44100,1,2.022653061,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 233034,likely_yes,clsdoa_v1,PRESENT,false,false,false,
