source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id
esc50:177243:clsdoa_v1_srcprep_v1:4-177243-A-32,esc50:177243,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,177243,fold_4,raw/esc50/ESC-50-master/audio/4-177243-A-32.wav,e2163c61a24be93d31a3e6b1c87191f87eb0d7cebda85b110b7f2a115f0b86fa,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=177243 take=A,unknown,clsdoa_v1
esc50:181707:clsdoa_v1_srcprep_v1:4-181707-A-32,esc50:181707,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,181707,fold_4,raw/esc50/ESC-50-master/audio/4-181707-A-32.wav,62448717b3d141a1151db037583848723200c14b253297b8205d01d6c04fb23a,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=181707 take=A,unknown,clsdoa_v1
esc50:181708:clsdoa_v1_srcprep_v1:4-181708-A-32,esc50:181708,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,181708,fold_4,raw/esc50/ESC-50-master/audio/4-181708-A-32.wav,d136197cac1ecfea55c9d3faaad31f6b740132ba9f0e05b435ee33daa2eef3ff,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=181708 take=A,unknown,clsdoa_v1
esc50:185613:clsdoa_v1_srcprep_v1:4-185613-A-32,esc50:185613,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,185613,fold_4,raw/esc50/ESC-50-master/audio/4-185613-A-32.wav,e7c612cbd5ed3fa812dc1dcfc30af74670a6f9d4265a0d3e512396624a6eb7d6,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=185613 take=A,unknown,clsdoa_v1
esc50:205090:clsdoa_v1_srcprep_v1:5-205090-A-32,esc50:205090,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,205090,fold_5,raw/esc50/ESC-50-master/audio/5-205090-A-32.wav,5a8f193f14fa649248b1d645ce6dae97f5c105015b3351ffaf86406e998c36d3,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=205090 take=A,unknown,clsdoa_v1
esc50:215005:clsdoa_v1_srcprep_v1:5-215005-A-32,esc50:215005,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,215005,fold_5,raw/esc50/ESC-50-master/audio/5-215005-A-32.wav,b8c6b7a28f1523c4aa0a0261ed45dee934c5a8f2558893312d9d981bf1f92067,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=215005 take=A,unknown,clsdoa_v1
esc50:216131:clsdoa_v1_srcprep_v1:5-216131-A-32,esc50:216131,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,216131,fold_5,raw/esc50/ESC-50-master/audio/5-216131-A-32.wav,096ac1b0324a6c59c96f974f006f8ec35ffa362790c58327438c7f5c67744b9a,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=216131 take=A,unknown,clsdoa_v1
esc50:222894:clsdoa_v1_srcprep_v1:5-222894-A-32,esc50:222894,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,222894,fold_5,raw/esc50/ESC-50-master/audio/5-222894-A-32.wav,10352ae357018a1123532e2875b0358dc3954e15b5845a312c7ff846623e56a7,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=222894 take=A,unknown,clsdoa_v1
esc50:223099:clsdoa_v1_srcprep_v1:5-223099-A-32,esc50:223099,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,223099,fold_5,raw/esc50/ESC-50-master/audio/5-223099-A-32.wav,d4189f4b4acc489e7bb8314685ebff687ccf8cdf7925d73a3aab1f30c40f44c4,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=223099 take=A,unknown,clsdoa_v1
esc50:223099:clsdoa_v1_srcprep_v1:5-223099-B-32,esc50:223099,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,223099,fold_5,raw/esc50/ESC-50-master/audio/5-223099-B-32.wav,d247b713e188eb4185782cd0722b46db5fb0d6c5d315553a2ec96e924866f30d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=223099 take=B,unknown,clsdoa_v1
esc50:234923:clsdoa_v1_srcprep_v1:5-234923-A-32,esc50:234923,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,234923,fold_5,raw/esc50/ESC-50-master/audio/5-234923-A-32.wav,074d29a97388008bb7ca266b786f1b22552fc7bcac5d901625640b925aa8a101,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=234923 take=A,unknown,clsdoa_v1
esc50:244178:clsdoa_v1_srcprep_v1:5-244178-A-32,esc50:244178,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,244178,fold_5,raw/esc50/ESC-50-master/audio/5-244178-A-32.wav,c0e6aa625241929b173a1003bbf175e1c0910b1f10c68be91aab8fdcc3e78cb2,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=244178 take=A,unknown,clsdoa_v1
esc50:100210:clsdoa_v1_srcprep_v1:1-100210-A-36,esc50:100210,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,100210,fold_1,raw/esc50/ESC-50-master/audio/1-100210-A-36.wav,f97e97b0fe0afce323d858503b6fa3ffd6c8cb1162c43cf3b24461300fb9abf6,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=100210 take=A,unknown,clsdoa_v1
esc50:100210:clsdoa_v1_srcprep_v1:1-100210-B-36,esc50:100210,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,100210,fold_1,raw/esc50/ESC-50-master/audio/1-100210-B-36.wav,acfdccbb58647655b9b63ab5574c178783b969f56e05933f115ae4dd1878a524,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=100210 take=B,unknown,clsdoa_v1
esc50:19840:clsdoa_v1_srcprep_v1:1-19840-A-36,esc50:19840,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,19840,fold_1,raw/esc50/ESC-50-master/audio/1-19840-A-36.wav,d6d58e48005b976207cd6030de5d8976e9e7f4377eab86f790c5473c95ad2dd1,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=19840 take=A,unknown,clsdoa_v1
esc50:19872:clsdoa_v1_srcprep_v1:1-19872-A-36,esc50:19872,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,19872,fold_1,raw/esc50/ESC-50-master/audio/1-19872-A-36.wav,6f15bb8c669aaf930dfd44ef95920141a2b8d43148f7e29c0f1a7a52f91260d6,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=19872 take=A,unknown,clsdoa_v1
esc50:19872:clsdoa_v1_srcprep_v1:1-19872-B-36,esc50:19872,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,19872,fold_1,raw/esc50/ESC-50-master/audio/1-19872-B-36.wav,610ae9ac76627cf8c1d655190fffa635979a24d25c5925cbbcf1dc659e323146,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=19872 take=B,unknown,clsdoa_v1
esc50:46744:clsdoa_v1_srcprep_v1:1-46744-A-36,esc50:46744,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,46744,fold_1,raw/esc50/ESC-50-master/audio/1-46744-A-36.wav,2ce9931568a6e0ddf3cf840988ffd2af6fe3be62012a1f865e18180fb2b0f21e,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=46744 take=A,unknown,clsdoa_v1
esc50:60460:clsdoa_v1_srcprep_v1:1-60460-A-36,esc50:60460,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,60460,fold_1,raw/esc50/ESC-50-master/audio/1-60460-A-36.wav,b5be86f8883d3deb8ecde4d8bd18ca9264abebd2726439f06684028061ef5dd2,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=60460 take=A,unknown,clsdoa_v1
esc50:79236:clsdoa_v1_srcprep_v1:1-79236-A-36,esc50:79236,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,79236,fold_1,raw/esc50/ESC-50-master/audio/1-79236-A-36.wav,c2a7d2bc06b14b9e9cecaa1e67ab5c0b21e1c1caa9945b853d1b7c9009e3ae8b,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=79236 take=A,unknown,clsdoa_v1
esc50:106072:clsdoa_v1_srcprep_v1:2-106072-A-36,esc50:106072,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,106072,fold_2,raw/esc50/ESC-50-master/audio/2-106072-A-36.wav,48d6c73a9f124f3d9454d1c93bbd91e088c96e7cc88352419bdad3f73ba499cd,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=106072 take=A,unknown,clsdoa_v1
esc50:106073:clsdoa_v1_srcprep_v1:2-106073-A-36,esc50:106073,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,106073,fold_2,raw/esc50/ESC-50-master/audio/2-106073-A-36.wav,a578d3c4f74bc96341a041e63e8c3190b2c94d3ec3a306f4b7ac8fbe7e84c828,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=106073 take=A,unknown,clsdoa_v1
esc50:122820:clsdoa_v1_srcprep_v1:2-122820-A-36,esc50:122820,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,122820,fold_2,raw/esc50/ESC-50-master/audio/2-122820-A-36.wav,89cb5093a2706c98fb55cf9f2b609349e31c44f3be91dcd22fbb3ed64162ec38,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=122820 take=A,unknown,clsdoa_v1
esc50:122820:clsdoa_v1_srcprep_v1:2-122820-B-36,esc50:122820,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,122820,fold_2,raw/esc50/ESC-50-master/audio/2-122820-B-36.wav,d00e4870e272267edea4c370525c8aa653979564b84646a5a97d0bef7694ba8d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=122820 take=B,unknown,clsdoa_v1
esc50:141681:clsdoa_v1_srcprep_v1:2-141681-A-36,esc50:141681,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,141681,fold_2,raw/esc50/ESC-50-master/audio/2-141681-A-36.wav,026fec8e7c4352de859263c9ddd2e1550b43c88508c34df8fb5b36ece4f11c1c,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=141681 take=A,unknown,clsdoa_v1
esc50:141681:clsdoa_v1_srcprep_v1:2-141681-B-36,esc50:141681,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,141681,fold_2,raw/esc50/ESC-50-master/audio/2-141681-B-36.wav,97ccb3466e1818cac37554b034ac7b3bf1d78662374bb17b161028577ca07785,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=141681 take=B,unknown,clsdoa_v1
esc50:141682:clsdoa_v1_srcprep_v1:2-141682-A-36,esc50:141682,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,141682,fold_2,raw/esc50/ESC-50-master/audio/2-141682-A-36.wav,86fe6179c0cf6a81dff3620cdc9ece6cfacc208630e6af8664ecc937e862806e,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=141682 take=A,unknown,clsdoa_v1
esc50:141682:clsdoa_v1_srcprep_v1:2-141682-B-36,esc50:141682,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,141682,fold_2,raw/esc50/ESC-50-master/audio/2-141682-B-36.wav,4551ede90c715089480f7f02e0bcd4af52a2940d71f8391a05bf3fafbb128c78,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=141682 take=B,unknown,clsdoa_v1
esc50:152020:clsdoa_v1_srcprep_v1:3-152020-A-36,esc50:152020,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,152020,fold_3,raw/esc50/ESC-50-master/audio/3-152020-A-36.wav,7ddbf7a38dc48773279a392aa8914c313481422b21ccbb221bb2f8321f39f06c,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=152020 take=A,unknown,clsdoa_v1
esc50:152020:clsdoa_v1_srcprep_v1:3-152020-B-36,esc50:152020,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,152020,fold_3,raw/esc50/ESC-50-master/audio/3-152020-B-36.wav,304f09ebbd0232d073c29d19903a48d02e442e5a161ec04d1afe9914572acf9d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=152020 take=B,unknown,clsdoa_v1
esc50:152020:clsdoa_v1_srcprep_v1:3-152020-C-36,esc50:152020,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,152020,fold_3,raw/esc50/ESC-50-master/audio/3-152020-C-36.wav,4ced9cc682392672f385022463c93959a21916af693324410932b031e5e5d8c8,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=152020 take=C,unknown,clsdoa_v1
esc50:159346:clsdoa_v1_srcprep_v1:3-159346-A-36,esc50:159346,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,159346,fold_3,raw/esc50/ESC-50-master/audio/3-159346-A-36.wav,5327e7573883e6dfbcfd2d0ee1106a9fb3a2121e108fe9d7b8c1313c4df73819,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=159346 take=A,unknown,clsdoa_v1
esc50:159346:clsdoa_v1_srcprep_v1:3-159346-B-36,esc50:159346,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,159346,fold_3,raw/esc50/ESC-50-master/audio/3-159346-B-36.wav,b65b9b210d3504813c914551618622a005f20a8fd4398fcfa13a10c4eb7233ca,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=159346 take=B,unknown,clsdoa_v1
esc50:159347:clsdoa_v1_srcprep_v1:3-159347-A-36,esc50:159347,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,159347,fold_3,raw/esc50/ESC-50-master/audio/3-159347-A-36.wav,749869b3dac818842a45bfde1afdf1ebcb5217eb3b0e4fe147dc473048fb5da9,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=159347 take=A,unknown,clsdoa_v1
esc50:159347:clsdoa_v1_srcprep_v1:3-159347-B-36,esc50:159347,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,159347,fold_3,raw/esc50/ESC-50-master/audio/3-159347-B-36.wav,721091bccc4982b97642db5feb28bf9e80de3f26751bf1a007d9f3b258043f4b,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=159347 take=B,unknown,clsdoa_v1
esc50:159348:clsdoa_v1_srcprep_v1:3-159348-A-36,esc50:159348,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,159348,fold_3,raw/esc50/ESC-50-master/audio/3-159348-A-36.wav,5e2a850746457f0823b26ae31227d340b3dafab392e1b5714bbc63502be6cdc0,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=159348 take=A,unknown,clsdoa_v1
esc50:146200:clsdoa_v1_srcprep_v1:4-146200-A-36,esc50:146200,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,146200,fold_4,raw/esc50/ESC-50-master/audio/4-146200-A-36.wav,41db87e753f13f238ba7f8ffca60421d08f8ab3e315c4d79f0557caed80ee9d8,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=146200 take=A,unknown,clsdoa_v1
esc50:172732:clsdoa_v1_srcprep_v1:4-172732-A-36,esc50:172732,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,172732,fold_4,raw/esc50/ESC-50-master/audio/4-172732-A-36.wav,e6e0690da254355cd5e8ae4bda3ea349c83d93b8ece5e140bfd6d467813a3c47,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172732 take=A,unknown,clsdoa_v1
esc50:172733:clsdoa_v1_srcprep_v1:4-172733-A-36,esc50:172733,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,172733,fold_4,raw/esc50/ESC-50-master/audio/4-172733-A-36.wav,cb2683c4942cb7e1d85e0d3ff62ab29e47a035b2d78808f5341302914867a0d7,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172733 take=A,unknown,clsdoa_v1
esc50:172734:clsdoa_v1_srcprep_v1:4-172734-A-36,esc50:172734,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,172734,fold_4,raw/esc50/ESC-50-master/audio/4-172734-A-36.wav,011ed0542de4d6069f22eb60442db8247126bc1eb0681e39cb85f25b6ba6c301,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172734 take=A,unknown,clsdoa_v1
esc50:172736:clsdoa_v1_srcprep_v1:4-172736-A-36,esc50:172736,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,172736,fold_4,raw/esc50/ESC-50-master/audio/4-172736-A-36.wav,3a1ee8ca78c888284dcf58aa5d2e029862b0ef16352edc8126e232942ca01e29,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172736 take=A,unknown,clsdoa_v1
esc50:172736:clsdoa_v1_srcprep_v1:4-172736-B-36,esc50:172736,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,172736,fold_4,raw/esc50/ESC-50-master/audio/4-172736-B-36.wav,7577d19d249da591d43b44dec9d0988f3d13ebfbba8932fd3110606b3d18c5a3,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172736 take=B,unknown,clsdoa_v1
esc50:181999:clsdoa_v1_srcprep_v1:4-181999-A-36,esc50:181999,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,181999,fold_4,raw/esc50/ESC-50-master/audio/4-181999-A-36.wav,10fdd12ca0a1d4dde025138f18da53c290e853e652d54691254bbee3f2bd40a5,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=181999 take=A,unknown,clsdoa_v1
esc50:194680:clsdoa_v1_srcprep_v1:4-194680-A-36,esc50:194680,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,194680,fold_4,raw/esc50/ESC-50-master/audio/4-194680-A-36.wav,7cfaaaa5fd15d746f66a0131d44cbdd6b0f0ddb3690da99b6f8857ea3f69b2b5,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=194680 take=A,unknown,clsdoa_v1
esc50:182007:clsdoa_v1_srcprep_v1:5-182007-A-36,esc50:182007,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,182007,fold_5,raw/esc50/ESC-50-master/audio/5-182007-A-36.wav,3da75e2e43452c3d1bc595b46a51e7a04bc6be977fc5b11e7adaa5e8e5877b0f,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=182007 take=A,unknown,clsdoa_v1
esc50:182010:clsdoa_v1_srcprep_v1:5-182010-A-36,esc50:182010,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,182010,fold_5,raw/esc50/ESC-50-master/audio/5-182010-A-36.wav,0ac4e7dd19c4f99e9453c79e0409650b1fb12972f9da4d15f96408788b015a07,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=182010 take=A,unknown,clsdoa_v1
esc50:182012:clsdoa_v1_srcprep_v1:5-182012-A-36,esc50:182012,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,182012,fold_5,raw/esc50/ESC-50-master/audio/5-182012-A-36.wav,8fa37e0bd01c6e825f68c8a21bb057a25d4a98b5088f16e16de0fdf0d4a42b03,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=182012 take=A,unknown,clsdoa_v1
esc50:188365:clsdoa_v1_srcprep_v1:5-188365-A-36,esc50:188365,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,188365,fold_5,raw/esc50/ESC-50-master/audio/5-188365-A-36.wav,b18b10fd9ceb79b47445240e36b77651334a69fee351b9a47896f6cd0fd97ab8,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=188365 take=A,unknown,clsdoa_v1
esc50:212054:clsdoa_v1_srcprep_v1:5-212054-A-36,esc50:212054,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,212054,fold_5,raw/esc50/ESC-50-master/audio/5-212054-A-36.wav,3d4cc6c8b7a3960972294b6b90e957d4bd504a7a2674d0afe00f8021c6e1e56a,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=212054 take=A,unknown,clsdoa_v1
esc50:212059:clsdoa_v1_srcprep_v1:5-212059-A-36,esc50:212059,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,212059,fold_5,raw/esc50/ESC-50-master/audio/5-212059-A-36.wav,99df07d9b9dce2b58c52389933adaa286e531f422ca51cccb0bb3db6425d8c45,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=212059 take=A,unknown,clsdoa_v1
esc50:231551:clsdoa_v1_srcprep_v1:5-231551-A-36,esc50:231551,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,231551,fold_5,raw/esc50/ESC-50-master/audio/5-231551-A-36.wav,0a22d8fb67750e1487e0e7e4ae242d45bb99562885cb7d74b1bf4db7a26caf07,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=231551 take=A,unknown,clsdoa_v1
esc50:263902:clsdoa_v1_srcprep_v1:5-263902-A-36,esc50:263902,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,263902,fold_5,raw/esc50/ESC-50-master/audio/5-263902-A-36.wav,2548fc884ad1cfdbe8de0f6a13297faf674d9e486f3e7fdad8aa95092be39cea,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=263902 take=A,unknown,clsdoa_v1
