source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,audioset_mid,pseld_class_id,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id,resource_status,missing_waveform,metadata_mismatch,duplicate_id,inventory_issue,decode_ok,finite,duration_sec,sample_rate,channels,peak_abs,rms_dbfs,dc_offset,clip_fraction,silence_or_low_activity_ratio,active_duration_estimate_sec,auto_qc_status,auto_qc_reason
fsd50k:108017:clsdoa_v1_srcprep_v1,fsd50k:108017,0,coughing,transient,PSELD-selected FSD50K,Cough,SEMANTIC_STRONG,/m/01b_21,11,108017,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/108017.wav,c382f6d224682d000efd2cd381cfaf9bc367f53ea4ab8d50e8023f0c0b1c19e9,44100,1,5.461337868,http://creativecommons.org/licenses/sampling+/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_01b_21.tsv; FSD50K clip 108017,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,5.461337868,44100,1,0.763946533,-19.613906,0.000222363,0.000000000,0.854437501,0.794965986,AUTO_PASS,
fsd50k:189407:clsdoa_v1_srcprep_v1,fsd50k:189407,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189407,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189407.wav,fa5a14f0b4f2390619641269048723f17818cbd5310f3a2c570ea59bf11320b1,44100,1,0.839863946,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189407,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.839863946,44100,1,0.927612305,-17.422316,-0.000026699,0.000000000,0.695096927,0.256077098,AUTO_PASS,
fsd50k:189410:clsdoa_v1_srcprep_v1,fsd50k:189410,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189410,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189410.wav,f320ac9e728035188cb6c0ae6ac2c9789c84426393e77768531287438c99fbe3,44100,1,0.719183673,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189410,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.719183673,44100,1,0.773498535,-18.177172,-0.000002508,0.000000000,0.693908437,0.220136054,AUTO_PASS,
fsd50k:189413:clsdoa_v1_srcprep_v1,fsd50k:189413,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189413,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189413.wav,f10ce30b41bedcf45ef3201431b02832ef20e1e9a6b4e5d36bf5aa791238d47f,44100,1,0.650476190,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189413,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.650476190,44100,1,0.538055420,-19.806497,0.000007221,0.000000000,0.625740779,0.243446712,AUTO_PASS,
fsd50k:189415:clsdoa_v1_srcprep_v1,fsd50k:189415,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189415,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189415.wav,544a3b61456d5b605c632f77c7b2f2ebc47b79b40780b70a2ec41da924fe81c5,44100,1,0.802154195,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189415,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.802154195,44100,1,0.944030762,-17.944179,0.000013733,0.000000000,0.760650177,0.191995465,AUTO_PASS,
fsd50k:189416:clsdoa_v1_srcprep_v1,fsd50k:189416,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189416,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189416.wav,05f901dfd413a59c199fe6afbb5b3dd8a831584e5a2064f78cb2cf3d8a45cab4,44100,1,0.821950113,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189416,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.821950113,44100,1,0.568786621,-19.595871,0.000008241,0.000000000,0.596777753,0.331428571,AUTO_PASS,
fsd50k:189419:clsdoa_v1_srcprep_v1,fsd50k:189419,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189419,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189419.wav,15252cc2b27ca7f7a2462dba48290249f3241e5e44a57b9228220dddb19f46d6,44100,1,0.990385488,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189419,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.990385488,44100,1,0.606353760,-20.114676,-0.000009589,0.000000000,0.633414232,0.363061224,AUTO_PASS,
fsd50k:189420:clsdoa_v1_srcprep_v1,fsd50k:189420,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189420,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189420.wav,a1d04caa42a1cff976ebbbc268c6ba545850d9cb6a4fe4f662dd5e86bd77bd55,44100,1,0.622199546,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189420,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.622199546,44100,1,0.653106689,-18.150645,0.000042614,0.000000000,0.608841430,0.243378685,AUTO_PASS,
fsd50k:189421:clsdoa_v1_srcprep_v1,fsd50k:189421,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189421,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189421.wav,fb780c4a97d4c1cd994baaac1b326aeccf0e27956ad15b0ae5024511ee577807,44100,1,0.841179138,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189421,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.841179138,44100,1,0.685760498,-19.508172,0.000019339,0.000000000,0.626752210,0.313968254,AUTO_PASS,
fsd50k:189422:clsdoa_v1_srcprep_v1,fsd50k:189422,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189422,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189422.wav,21b10903954d6105043274a9a41ebdfb826759f6ccdbd486deb22aeb4f2ef75b,44100,1,1.109183673,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189422,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.109183673,44100,1,0.944030762,-18.672532,-0.000002487,0.000000000,0.753960953,0.272902494,AUTO_PASS,
fsd50k:189423:clsdoa_v1_srcprep_v1,fsd50k:189423,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189423,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189423.wav,c0ab59903a30c90186063508fa315d9541c30617aa7099c3b068f938e8900ec0,44100,1,0.965215420,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189423,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.965215420,44100,1,0.578796387,-19.179438,0.000010594,0.000000000,0.622656580,0.364217687,AUTO_PASS,
fsd50k:189425:clsdoa_v1_srcprep_v1,fsd50k:189425,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189425,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189425.wav,9220dcd755ba7ae4b7b7e3a204e3d098716b17c3ef33ba601e2df151c45f1776,44100,1,0.606167800,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189425,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.606167800,44100,1,0.787628174,-16.685981,0.000101535,0.000000000,0.529215921,0.285374150,AUTO_PASS,
fsd50k:189426:clsdoa_v1_srcprep_v1,fsd50k:189426,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189426,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189426.wav,36017586c4de0097f00422b1668a0a388a517e11b1e5a8ef3bd1cfa43aef802f,44100,1,1.188888889,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189426,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.188888889,44100,1,0.658905029,-20.412529,-0.000006415,0.000000000,0.748750715,0.298707483,AUTO_PASS,
fsd50k:189428:clsdoa_v1_srcprep_v1,fsd50k:189428,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189428,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189428.wav,c7cc58ce2ef9ee39faa8f2984cfd44f0d623a6cb9c92629be8f38e1ddce45e36,44100,1,0.600521542,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189428,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.600521542,44100,1,0.728851318,-21.912342,0.000007769,0.000000000,0.829173432,0.102585034,AUTO_PASS,
fsd50k:189431:clsdoa_v1_srcprep_v1,fsd50k:189431,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189431,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189431.wav,5dc991a34aa66c57e50f8541873608cb1c92a638b5ab9327baf2f6d6fe84f31b,44100,1,0.907006803,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189431,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.907006803,44100,1,0.660522461,-19.375737,-0.000008988,0.000000000,0.675541889,0.294285714,AUTO_PASS,
fsd50k:189433:clsdoa_v1_srcprep_v1,fsd50k:189433,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,189433,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/189433.wav,7c7e17db26bb56984e9833e8a9b1873e4a7e7e94cc17becc2bd89960dffee1d3,44100,1,0.783696145,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 189433,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.783696145,44100,1,0.740447998,-18.519626,0.000036550,0.000000000,0.609993924,0.305646259,AUTO_PASS,
fsd50k:194481:clsdoa_v1_srcprep_v1,fsd50k:194481,5,speech,transient,PSELD-selected FSD50K,"Child speech, kid speaking",SEMANTIC_STRONG,/m/0ytgt,173,194481,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/194481.wav,7fb7bd9a96458e69d22e7a6237883537eb2e3aeb078234a89d7a60d5cb398ba8,44100,1,1.547052154,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0ytgt.tsv; FSD50K clip 194481,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.547052154,44100,1,0.805328369,-17.824358,0.000007647,0.000000000,0.692707952,0.475396825,AUTO_PASS,
fsd50k:194483:clsdoa_v1_srcprep_v1,fsd50k:194483,5,speech,transient,PSELD-selected FSD50K,"Child speech, kid speaking",SEMANTIC_STRONG,/m/0ytgt,173,194483,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/194483.wav,1bfcc7f6e947e878b9f3be6fa9776defccb559a95ff3d8e338673e19fba83353,44100,1,1.357052154,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0ytgt.tsv; FSD50K clip 194483,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.357052154,44100,1,0.686828613,-16.633350,0.000007650,0.000000000,0.426244026,0.778616780,AUTO_PASS,
fsd50k:194484:clsdoa_v1_srcprep_v1,fsd50k:194484,5,speech,transient,PSELD-selected FSD50K,"Child speech, kid speaking",SEMANTIC_STRONG,/m/0ytgt,173,194484,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/194484.wav,66533a99afca5574f71085357aaccc7b6699c9b7aeaa87a798525cccc74b635a,44100,1,2.062743764,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0ytgt.tsv; FSD50K clip 194484,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,2.062743764,44100,1,0.728668213,-19.670858,0.000007621,0.000000000,0.776314488,0.461405896,AUTO_PASS,
fsd50k:194485:clsdoa_v1_srcprep_v1,fsd50k:194485,5,speech,transient,PSELD-selected FSD50K,"Child speech, kid speaking",SEMANTIC_STRONG,/m/0ytgt,173,194485,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/194485.wav,23d5914621fc9c95a750452617ef85e394495ef71a04303cbdb7af21bfc96b68,44100,1,1.112811791,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0ytgt.tsv; FSD50K clip 194485,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.112811791,44100,1,0.938568115,-16.225104,0.000178002,0.000000000,0.713723892,0.318571429,AUTO_PASS,
fsd50k:195267:clsdoa_v1_srcprep_v1,fsd50k:195267,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,195267,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/195267.wav,1bf89eb51965b8110e9e26c8325724848ca05566fee9eb94aa259916b2b0ff2d,44100,1,9.859365079,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 195267,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,9.859365079,44100,1,0.995697021,-18.496207,-0.000413564,0.000000000,0.727579244,2.685895692,AUTO_PASS,
fsd50k:195846:clsdoa_v1_srcprep_v1,fsd50k:195846,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,195846,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/195846.wav,cd82ace764cd23e01cb3740d657037b43c2ad43c572d67a14f01e86dd689b46f,44100,1,4.899410431,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 195846,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,4.899410431,44100,1,0.287170410,-36.380152,-0.000157219,0.000000000,0.958234597,0.204625850,AUTO_PASS,
fsd50k:196844:clsdoa_v1_srcprep_v1,fsd50k:196844,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196844,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196844.wav,e278606800ded1ec727a96e8a2a73c60a0043fd1c9e061eee20cae3ef224589c,44100,1,1.165056689,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196844,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.165056689,44100,1,0.693359375,-23.373982,-0.000049999,0.000000000,0.875766364,0.144739229,AUTO_PASS,
fsd50k:196848:clsdoa_v1_srcprep_v1,fsd50k:196848,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196848,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196848.wav,4f84568a986522eebd93c1c82f59cb341bcdea7f56fd620b84af50c01608cba5,44100,1,2.630521542,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196848,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,2.630521542,44100,1,0.559112549,-21.038884,-0.000005244,0.000000000,0.705291106,0.775238095,AUTO_PASS,
fsd50k:196849:clsdoa_v1_srcprep_v1,fsd50k:196849,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196849,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196849.wav,4929506116ba5d0c06aee6ccf8e252977063135e7fce3a10c2f1bca394bb1822,44100,1,1.566643991,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196849,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.566643991,44100,1,0.705993652,-19.644246,-0.000036805,0.000000000,0.751349708,0.389546485,AUTO_PASS,
fsd50k:196853:clsdoa_v1_srcprep_v1,fsd50k:196853,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196853,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196853.wav,bbd79012a6843c6e9a6c8f33420b0e6dc678a5d37637249bb3115553f3da1db2,44100,1,1.701723356,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196853,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.701723356,44100,1,0.780822754,-17.967398,-0.000026935,0.000000000,0.789968819,0.357414966,AUTO_PASS,
fsd50k:196857:clsdoa_v1_srcprep_v1,fsd50k:196857,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196857,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196857.wav,1e9e877ca1161ec2a8fca7c59879e000ca40e413488b98ad491ab756dbb25540,44100,1,1.437868481,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196857,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.437868481,44100,1,0.781524658,-21.184779,-0.000162339,0.000000000,0.862371866,0.197891156,AUTO_PASS,
fsd50k:196865:clsdoa_v1_srcprep_v1,fsd50k:196865,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196865,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196865.wav,f4eb75d5be964591de15a73813158bcb7809bb43586f37a92204e4972110785e,44100,1,1.864104308,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196865,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.864104308,44100,1,0.506500244,-21.155315,-0.000058352,0.000000000,0.759144598,0.448979592,AUTO_PASS,
fsd50k:196866:clsdoa_v1_srcprep_v1,fsd50k:196866,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196866,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196866.wav,eb74b467fd00b58b283bf7fdaefe50a1d69c14d807373d102a6cc0a6b3c87385,44100,1,1.812154195,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196866,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.812154195,44100,1,0.733398438,-19.052637,-0.000016465,0.000000000,0.753315982,0.447029478,AUTO_PASS,
fsd50k:196871:clsdoa_v1_srcprep_v1,fsd50k:196871,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196871,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196871.wav,2c99596f6d0155898c928aba8f388634d2f1046aa94041fa16e3544a97451b57,44100,1,1.881156463,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196871,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.881156463,44100,1,0.878540039,-20.163492,-0.000007527,0.000000000,0.821610675,0.335578231,AUTO_PASS,
fsd50k:196873:clsdoa_v1_srcprep_v1,fsd50k:196873,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196873,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196873.wav,b3a6b55612195eb78f8515d139e47343887486c72d89f7b929838e5822e30286,44100,1,1.943673469,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196873,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.943673469,44100,1,0.636596680,-19.476589,-0.000000712,0.000000000,0.713460731,0.556938776,AUTO_PASS,
fsd50k:196875:clsdoa_v1_srcprep_v1,fsd50k:196875,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196875,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196875.wav,9159e226f8aee9d0c744a7f293ae0f51358e28313647519db0a0d4d0d98c5211,44100,1,2.110929705,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196875,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,2.110929705,44100,1,0.580261230,-22.306541,0.000051223,0.000000000,0.818921067,0.382244898,AUTO_PASS,
fsd50k:196876:clsdoa_v1_srcprep_v1,fsd50k:196876,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196876,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196876.wav,77fb895f2fd41decde1ac1eff2dc328aa799a4125a66ce12031dfd5dd500ff49,44100,1,1.247074830,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196876,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.247074830,44100,1,0.709350586,-21.519272,0.000010952,0.000000000,0.818677722,0.226122449,AUTO_PASS,
fsd50k:196880:clsdoa_v1_srcprep_v1,fsd50k:196880,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196880,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196880.wav,3c314e8d932e4302a54c257402d316a668d644e9a2c4088d7dd28bb648e767a1,44100,1,2.994240363,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196880,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,2.994240363,44100,1,0.779876709,-19.397860,-0.000018240,0.000000000,0.724717144,0.824263039,AUTO_PASS,
fsd50k:196884:clsdoa_v1_srcprep_v1,fsd50k:196884,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196884,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196884.wav,cf8243dc394e2dce93985048f0130a573e2f5c4a07a44e634295f671fac614d1,44100,1,1.838140590,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196884,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.838140590,44100,1,0.659881592,-21.163712,0.000011943,0.000000000,0.776763465,0.410340136,AUTO_PASS,
fsd50k:196898:clsdoa_v1_srcprep_v1,fsd50k:196898,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196898,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196898.wav,14acec2a39f244b8bdef1b9e18d1c5b43d4eb075857c2c86be3710286cedad20,44100,1,1.767482993,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196898,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.767482993,44100,1,0.872711182,-19.672752,-0.000003011,0.000000000,0.794357632,0.363469388,AUTO_PASS,
fsd50k:196899:clsdoa_v1_srcprep_v1,fsd50k:196899,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196899,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196899.wav,b416b430a30b9d63264cf2eeb392db5c282d99b70fbfd1ec0b99257e43744245,44100,1,1.532834467,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196899,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.532834467,44100,1,0.693695068,-23.646122,0.000019573,0.000000000,0.825335069,0.267732426,AUTO_PASS,
fsd50k:196905:clsdoa_v1_srcprep_v1,fsd50k:196905,5,speech,transient,PSELD-selected FSD50K,Speech,EXACT,/m/09x0r,141,196905,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/196905.wav,3d2f97e532e3d3c7a593a0311a58298976a696a01011d4e5e1bb276fac64ceeb,44100,1,1.454920635,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_09x0r.tsv; FSD50K clip 196905,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.454920635,44100,1,0.659423828,-22.049162,-0.000005774,0.000000000,0.795486425,0.297551020,AUTO_PASS,
