source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id,decode_ok,finite,duration_sec,sample_rate,channels,peak_abs,rms_dbfs,dc_offset,clip_fraction,silence_or_low_activity_ratio,active_duration_estimate_sec,auto_qc_status,auto_qc_reason
esc50:94231:clsdoa_v1_srcprep_v1:1-94231-A-32,esc50:94231,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,94231,fold_1,raw/esc50/ESC-50-master/audio/1-94231-A-32.wav,ba393d3cdb1cf2186477e289d101a56a80d8d47b7a2a4fbfadfd8b7a1b3f511f,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=94231 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.136047363,-49.722361,-0.000000445,0.000000000,0.989922902,0.050385488,AUTO_FLAG,mostly_silence_or_low_activity
esc50:94231:clsdoa_v1_srcprep_v1:1-94231-B-32,esc50:94231,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,94231,fold_1,raw/esc50/ESC-50-master/audio/1-94231-B-32.wav,d24ad98dcd482f142ec917e68df4eced7fa204f6d831d8389cae5f1ead51dcf9,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=94231 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.186065674,-45.982922,0.000003254,0.000000000,0.988725624,0.056371882,AUTO_FLAG,mostly_silence_or_low_activity
esc50:104168:clsdoa_v1_srcprep_v1:2-104168-A-32,esc50:104168,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,104168,fold_2,raw/esc50/ESC-50-master/audio/2-104168-A-32.wav,62f9d3cd5d576e5dd6f956fe11d5c50fb04f054c38e32597a16e19021536943d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=104168 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.698608398,-35.059094,-0.000007086,0.000000000,0.990376417,0.048117914,AUTO_FLAG,mostly_silence_or_low_activity
esc50:109316:clsdoa_v1_srcprep_v1:2-109316-A-32,esc50:109316,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,109316,fold_2,raw/esc50/ESC-50-master/audio/2-109316-A-32.wav,29b85ff0c4551fff8893f1b70faee79f0de8edf383f15877cfdeedb4b9aeabce,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=109316 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.505462646,-34.268485,0.000032856,0.000000000,0.974530612,0.127346939,AUTO_PASS,
esc50:118459:clsdoa_v1_srcprep_v1:2-118459-A-32,esc50:118459,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,118459,fold_2,raw/esc50/ESC-50-master/audio/2-118459-A-32.wav,3e144910a7444c162120ff2067726788fc886aaf4b28be55ca0b6d3347e35a28,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=118459 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.951080322,-26.187980,-0.000461132,0.000000000,0.946870748,0.265646259,AUTO_PASS,
esc50:118459:clsdoa_v1_srcprep_v1:2-118459-B-32,esc50:118459,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,118459,fold_2,raw/esc50/ESC-50-master/audio/2-118459-B-32.wav,580103e9df8e83e039c5cc0b600a5c33457051afd66d9efd87063516f68ef320,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=118459 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.812896729,-28.382053,-0.000583896,0.000000000,0.958253968,0.208730159,AUTO_PASS,
esc50:118817:clsdoa_v1_srcprep_v1:2-118817-A-32,esc50:118817,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,118817,fold_2,raw/esc50/ESC-50-master/audio/2-118817-A-32.wav,5f4f048fde966a014079f5a42a0d5658df58b2db9802d577b206a32f0d9a2042,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=118817 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.289428711,-36.175582,-0.000008938,0.000000000,0.939950113,0.300249433,AUTO_PASS,
esc50:120333:clsdoa_v1_srcprep_v1:2-120333-A-32,esc50:120333,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,120333,fold_2,raw/esc50/ESC-50-master/audio/2-120333-A-32.wav,0221aef890f7252c3774518946c6bec589eeaab5a6d56fc593a488b7c51f95fc,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=120333 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-19.347560,0.000133933,0.000535147,0.734521542,1.327392290,AUTO_PASS,
esc50:99795:clsdoa_v1_srcprep_v1:2-99795-A-32,esc50:99795,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,99795,fold_2,raw/esc50/ESC-50-master/audio/2-99795-A-32.wav,d73b231a5965c385dab9ff28652ea38f4d49e8f018e0623e9dfb499c82cfed0f,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=99795 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.748992920,-30.381644,-0.000050884,0.000000000,0.969659864,0.151700680,AUTO_PASS,
esc50:99796:clsdoa_v1_srcprep_v1:2-99796-A-32,esc50:99796,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,99796,fold_2,raw/esc50/ESC-50-master/audio/2-99796-A-32.wav,31bdd426e490ee983bb2643cf5b02cb36aaa194eb0acced143671ea16c30934e,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=99796 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.431671143,-39.717582,-0.000061419,0.000000000,0.990344671,0.048276644,AUTO_FLAG,mostly_silence_or_low_activity
esc50:125548:clsdoa_v1_srcprep_v1:3-125548-A-32,esc50:125548,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,125548,fold_3,raw/esc50/ESC-50-master/audio/3-125548-A-32.wav,786c0ab915c44c716dd70971fc8f80f0cc501164423095e3e5c97929b3796f7d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=125548 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.248504639,-43.702420,0.000000465,0.000000000,0.987841270,0.060793651,AUTO_FLAG,mostly_silence_or_low_activity
esc50:132830:clsdoa_v1_srcprep_v1:3-132830-A-32,esc50:132830,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,132830,fold_3,raw/esc50/ESC-50-master/audio/3-132830-A-32.wav,d75fa250788f499ec7faa1c5ba8ee38eff4e66460f9b2a0b7f8aa26dc2f73e3a,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=132830 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.206024170,-50.121515,-0.000036376,0.000000000,0.996961451,0.015192744,AUTO_FLAG,mostly_silence_or_low_activity
esc50:144106:clsdoa_v1_srcprep_v1:3-144106-A-32,esc50:144106,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,144106,fold_3,raw/esc50/ESC-50-master/audio/3-144106-A-32.wav,e47881c1bcc652c7e07492c7c1325dba436ddf99cef422f2972b35fa87ad680d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=144106 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-23.297570,-0.000026760,0.000376417,0.938104308,0.309478458,AUTO_PASS,
esc50:144120:clsdoa_v1_srcprep_v1:3-144120-A-32,esc50:144120,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,144120,fold_3,raw/esc50/ESC-50-master/audio/3-144120-A-32.wav,bbc3a875b5add54169100adeaf253ed6120715bcd6ac3b55442b3e2d2863ed5c,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=144120 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.451995850,-40.397252,-0.000006599,0.000000000,0.993673469,0.031632653,AUTO_FLAG,mostly_silence_or_low_activity
esc50:153444:clsdoa_v1_srcprep_v1:3-153444-A-32,esc50:153444,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,153444,fold_3,raw/esc50/ESC-50-master/audio/3-153444-A-32.wav,ca3cd2deab66200c838c5395cf6221c95d309bec310456cf194bc316af410393,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=153444 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.141754150,-48.935447,-0.000003655,0.000000000,0.990639456,0.046802721,AUTO_FLAG,mostly_silence_or_low_activity
esc50:154781:clsdoa_v1_srcprep_v1:3-154781-A-32,esc50:154781,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,154781,fold_3,raw/esc50/ESC-50-master/audio/3-154781-A-32.wav,b65a1cd87e450898f9d40e96ee329d9b06887151cdd782cc21bdfa49cfb17cb9,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=154781 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.109588623,-49.940772,-0.000062595,0.000000000,0.987673469,0.061632653,AUTO_FLAG,mostly_silence_or_low_activity
esc50:155568:clsdoa_v1_srcprep_v1:3-155568-A-32,esc50:155568,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,155568,fold_3,raw/esc50/ESC-50-master/audio/3-155568-A-32.wav,e7204b94b2ba3beebf31d92c3e9a27fde8129644669644746df9b76fda63d01f,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=155568 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.163208008,-43.303198,-0.000024923,0.000000000,0.968253968,0.158730159,AUTO_PASS,
esc50:155570:clsdoa_v1_srcprep_v1:3-155570-A-32,esc50:155570,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,155570,fold_3,raw/esc50/ESC-50-master/audio/3-155570-A-32.wav,d9a50c67926f09ea4f9b1530182634ebf958f4cb17508ab1c2d3e89d93a73b37,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=155570 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.303680420,-34.272378,-0.000027435,0.000000000,0.916467120,0.417664399,AUTO_PASS,
esc50:158653:clsdoa_v1_srcprep_v1:4-158653-A-32,esc50:158653,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,158653,fold_4,raw/esc50/ESC-50-master/audio/4-158653-A-32.wav,125691734898f9db80100600cb63a65203ac0948b4a234e136f0e369bffe3b6b,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=158653 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-32.620084,-0.000233376,0.000054422,0.992480726,0.037596372,AUTO_FLAG,mostly_silence_or_low_activity
esc50:167155:clsdoa_v1_srcprep_v1:4-167155-A-32,esc50:167155,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,167155,fold_4,raw/esc50/ESC-50-master/audio/4-167155-A-32.wav,c95a4bcca8a2113cb7a20bd59d404919eb88f10dc23401815369a449a7f59344,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=167155 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.191741943,-39.182370,-0.000022094,0.000000000,0.935551020,0.322244898,AUTO_PASS,
esc50:172180:clsdoa_v1_srcprep_v1:4-172180-A-32,esc50:172180,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,172180,fold_4,raw/esc50/ESC-50-master/audio/4-172180-A-32.wav,38cb4fdd3c362dddfec350f850a246b3289ae59f9d41ad7ddcd23a069232353c,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172180 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.607147217,-25.684857,0.000350164,0.000000000,0.817546485,0.912267574,AUTO_PASS,
esc50:172742:clsdoa_v1_srcprep_v1:4-172742-A-32,esc50:172742,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,172742,fold_4,raw/esc50/ESC-50-master/audio/4-172742-A-32.wav,6107e92023ebe6a8cc7514ed3a4721a10a319f8162a8a6be255cf46c4851ac8e,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172742 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.596130371,-40.276368,-0.000249343,0.000000000,0.996312925,0.018435374,AUTO_FLAG,mostly_silence_or_low_activity
esc50:177243:clsdoa_v1_srcprep_v1:4-177243-A-32,esc50:177243,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,177243,fold_4,raw/esc50/ESC-50-master/audio/4-177243-A-32.wav,e2163c61a24be93d31a3e6b1c87191f87eb0d7cebda85b110b7f2a115f0b86fa,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=177243 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.212707520,-41.344164,0.000078676,0.000000000,0.974258503,0.128707483,AUTO_PASS,
esc50:181707:clsdoa_v1_srcprep_v1:4-181707-A-32,esc50:181707,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,181707,fold_4,raw/esc50/ESC-50-master/audio/4-181707-A-32.wav,62448717b3d141a1151db037583848723200c14b253297b8205d01d6c04fb23a,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=181707 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.443450928,-37.893030,-0.000012725,0.000000000,0.985473923,0.072630385,AUTO_FLAG,mostly_silence_or_low_activity
esc50:181708:clsdoa_v1_srcprep_v1:4-181708-A-32,esc50:181708,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,181708,fold_4,raw/esc50/ESC-50-master/audio/4-181708-A-32.wav,d136197cac1ecfea55c9d3faaad31f6b740132ba9f0e05b435ee33daa2eef3ff,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=181708 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.694061279,-33.502144,-0.000010907,0.000000000,0.982625850,0.086870748,AUTO_FLAG,mostly_silence_or_low_activity
esc50:185613:clsdoa_v1_srcprep_v1:4-185613-A-32,esc50:185613,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,185613,fold_4,raw/esc50/ESC-50-master/audio/4-185613-A-32.wav,e7c612cbd5ed3fa812dc1dcfc30af74670a6f9d4265a0d3e512396624a6eb7d6,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=185613 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-31.153485,-0.000083536,0.000009070,0.991392290,0.043038549,AUTO_FLAG,mostly_silence_or_low_activity
esc50:205090:clsdoa_v1_srcprep_v1:5-205090-A-32,esc50:205090,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,205090,fold_5,raw/esc50/ESC-50-master/audio/5-205090-A-32.wav,5a8f193f14fa649248b1d645ce6dae97f5c105015b3351ffaf86406e998c36d3,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=205090 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.099670410,-38.272406,-0.000015216,0.000000000,0.809532880,0.952335601,AUTO_PASS,
esc50:215005:clsdoa_v1_srcprep_v1:5-215005-A-32,esc50:215005,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,215005,fold_5,raw/esc50/ESC-50-master/audio/5-215005-A-32.wav,b8c6b7a28f1523c4aa0a0261ed45dee934c5a8f2558893312d9d981bf1f92067,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=215005 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.124084473,-49.823044,-0.000002173,0.000000000,0.988208617,0.058956916,AUTO_FLAG,mostly_silence_or_low_activity
esc50:216131:clsdoa_v1_srcprep_v1:5-216131-A-32,esc50:216131,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,216131,fold_5,raw/esc50/ESC-50-master/audio/5-216131-A-32.wav,096ac1b0324a6c59c96f974f006f8ec35ffa362790c58327438c7f5c67744b9a,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=216131 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.420532227,-38.594149,0.000002831,0.000000000,0.986312925,0.068435374,AUTO_FLAG,mostly_silence_or_low_activity
esc50:222894:clsdoa_v1_srcprep_v1:5-222894-A-32,esc50:222894,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,222894,fold_5,raw/esc50/ESC-50-master/audio/5-222894-A-32.wav,10352ae357018a1123532e2875b0358dc3954e15b5845a312c7ff846623e56a7,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=222894 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.886413574,-21.637575,0.000027330,0.000000000,0.832489796,0.837551020,AUTO_PASS,
esc50:223099:clsdoa_v1_srcprep_v1:5-223099-A-32,esc50:223099,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,223099,fold_5,raw/esc50/ESC-50-master/audio/5-223099-A-32.wav,d4189f4b4acc489e7bb8314685ebff687ccf8cdf7925d73a3aab1f30c40f44c4,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=223099 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-26.147167,0.000157595,0.000653061,0.975972789,0.120136054,AUTO_PASS,
esc50:223099:clsdoa_v1_srcprep_v1:5-223099-B-32,esc50:223099,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,223099,fold_5,raw/esc50/ESC-50-master/audio/5-223099-B-32.wav,d247b713e188eb4185782cd0722b46db5fb0d6c5d315553a2ec96e924866f30d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=223099 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-24.467548,0.000121944,0.000820862,0.961714286,0.191428571,AUTO_PASS,
esc50:234923:clsdoa_v1_srcprep_v1:5-234923-A-32,esc50:234923,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,234923,fold_5,raw/esc50/ESC-50-master/audio/5-234923-A-32.wav,074d29a97388008bb7ca266b786f1b22552fc7bcac5d901625640b925aa8a101,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=234923 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.889709473,-24.680626,0.032554917,0.000000000,0.902603175,0.486984127,AUTO_PASS,
esc50:244178:clsdoa_v1_srcprep_v1:5-244178-A-32,esc50:244178,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,244178,fold_5,raw/esc50/ESC-50-master/audio/5-244178-A-32.wav,c0e6aa625241929b173a1003bbf175e1c0910b1f10c68be91aab8fdcc3e78cb2,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=244178 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.301269531,-41.773361,0.000001069,0.000000000,0.991396825,0.043015873,AUTO_FLAG,mostly_silence_or_low_activity
esc50:100210:clsdoa_v1_srcprep_v1:1-100210-A-36,esc50:100210,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,100210,fold_1,raw/esc50/ESC-50-master/audio/1-100210-A-36.wav,f97e97b0fe0afce323d858503b6fa3ffd6c8cb1162c43cf3b24461300fb9abf6,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=100210 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-11.200717,0.000475012,0.000049887,0.264947846,3.675260771,AUTO_PASS,
esc50:100210:clsdoa_v1_srcprep_v1:1-100210-B-36,esc50:100210,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,100210,fold_1,raw/esc50/ESC-50-master/audio/1-100210-B-36.wav,acfdccbb58647655b9b63ab5574c178783b969f56e05933f115ae4dd1878a524,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=100210 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-10.965703,0.000379119,0.000113379,0.280290249,3.598548753,AUTO_PASS,
esc50:19840:clsdoa_v1_srcprep_v1:1-19840-A-36,esc50:19840,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,19840,fold_1,raw/esc50/ESC-50-master/audio/1-19840-A-36.wav,d6d58e48005b976207cd6030de5d8976e9e7f4377eab86f790c5473c95ad2dd1,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=19840 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.115570068,-31.540371,-0.000603060,0.000000000,0.338639456,3.306802721,AUTO_PASS,
esc50:19872:clsdoa_v1_srcprep_v1:1-19872-A-36,esc50:19872,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,19872,fold_1,raw/esc50/ESC-50-master/audio/1-19872-A-36.wav,6f15bb8c669aaf930dfd44ef95920141a2b8d43148f7e29c0f1a7a52f91260d6,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=19872 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.442993164,-19.728277,-0.001704972,0.000000000,0.321092971,3.394535147,AUTO_PASS,
esc50:19872:clsdoa_v1_srcprep_v1:1-19872-B-36,esc50:19872,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,19872,fold_1,raw/esc50/ESC-50-master/audio/1-19872-B-36.wav,610ae9ac76627cf8c1d655190fffa635979a24d25c5925cbbcf1dc659e323146,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=19872 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.334106445,-22.242413,-0.001652180,0.000000000,0.321129252,3.394353741,AUTO_PASS,
esc50:46744:clsdoa_v1_srcprep_v1:1-46744-A-36,esc50:46744,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,46744,fold_1,raw/esc50/ESC-50-master/audio/1-46744-A-36.wav,2ce9931568a6e0ddf3cf840988ffd2af6fe3be62012a1f865e18180fb2b0f21e,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=46744 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-7.198810,-0.001810194,0.024390023,0.137723356,4.311383220,AUTO_FLAG,severe_clipping_candidate
esc50:60460:clsdoa_v1_srcprep_v1:1-60460-A-36,esc50:60460,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,60460,fold_1,raw/esc50/ESC-50-master/audio/1-60460-A-36.wav,b5be86f8883d3deb8ecde4d8bd18ca9264abebd2726439f06684028061ef5dd2,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=60460 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.370208740,-22.516499,-0.000010970,0.000000000,0.371174603,3.144126984,AUTO_PASS,
esc50:79236:clsdoa_v1_srcprep_v1:1-79236-A-36,esc50:79236,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,79236,fold_1,raw/esc50/ESC-50-master/audio/1-79236-A-36.wav,c2a7d2bc06b14b9e9cecaa1e67ab5c0b21e1c1caa9945b853d1b7c9009e3ae8b,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=79236 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-13.909188,-0.000048709,0.000077098,0.391020408,3.044897959,AUTO_PASS,
