source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id,resource_status
desed:train:105385:clsdoa_v1_srcprep_v1,desed:train:105385,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,105385,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/105385.wav,b898eb6c8af3d649c06ad1ce63babe427ecb759c4155493add257f1b3cebf2fb,44100,1,1.522358277,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/105385.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:12826:clsdoa_v1_srcprep_v1,desed:train:12826,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,12826,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/12826.wav,195f76e7e4b3f41327d8ed11dceb50d724167635efc251ca287f5914969069a3,44100,1,0.280634921,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/12826.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:128275:clsdoa_v1_srcprep_v1,desed:train:128275,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,128275,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/128275.wav,8b7d12d7deb5b076a329dead377555486a029ac9a69e963561ddc3e916c6a673,44100,1,0.161133787,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/128275.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:12828:clsdoa_v1_srcprep_v1,desed:train:12828,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,12828,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/12828.wav,b759027b9b330f03feb30f13523b79c3ebd568a886a75e693ffc0c173ef715b9,44100,1,0.423083900,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/12828.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:12832:clsdoa_v1_srcprep_v1,desed:train:12832,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,12832,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/12832.wav,24217991a01b71470c08f26fda68655383df6ad9c45e8a72a98660d8ccd6f6bc,44100,1,0.327891156,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/12832.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:12862:clsdoa_v1_srcprep_v1,desed:train:12862,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,12862,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/12862.wav,c722ee6858155b71ed210297b67a58ab5905f09db67571b23be999bc654e3425,44100,1,0.578798186,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/12862.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:12887:clsdoa_v1_srcprep_v1,desed:train:12887,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,12887,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/12887.wav,3c03faf45d4053cfe80b3b9918e8f0767f86e5687698142fb37758a9cfc2b564,44100,1,0.286349206,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/12887.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:138050_0:clsdoa_v1_srcprep_v1,desed:train:138050,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,138050,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/138050_0.wav,8802594f61e3939d562e0a54beb3bc862c57e4af89b9f330e3bd643a050e2dd4,44100,1,1.096394558,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/138050_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:138050_1:clsdoa_v1_srcprep_v1,desed:train:138050,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,138050,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/138050_1.wav,0cc28912cb9a0ef8e89c9e8032e1c88ca815a28dff931cedc053a2b121393c05,44100,1,1.262154195,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/138050_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:145124_0:clsdoa_v1_srcprep_v1,desed:train:145124,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,145124,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/145124_0.wav,c5a0d2b9a7ad79741c190a0360ba446e72f84d17b4ca941f80610b819acc0f14,44100,1,0.876417234,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/145124_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:145124_1:clsdoa_v1_srcprep_v1,desed:train:145124,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,145124,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/145124_1.wav,707e0ddf2c9affb57feca0675b26abfa8acff47f4031e8381ad1ef0f803e30cd,44100,1,1.847687075,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/145124_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:145124_2:clsdoa_v1_srcprep_v1,desed:train:145124,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,145124,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/145124_2.wav,e2ab024fdfdc4409c2f6af97127efbf46622904c6e36b94c49f469ab879bce4b,44100,1,2.424149660,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/145124_2.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:16391:clsdoa_v1_srcprep_v1,desed:train:16391,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,16391,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/16391.wav,5ffecb99db204ea484f5d31639cdbb11aae316f549893640e23e09d2c70d7929,44100,1,1.400000000,http://creativecommons.org/licenses/sampling+/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/16391.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:179174:clsdoa_v1_srcprep_v1,desed:train:179174,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,179174,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/179174.wav,dd5802d9f8a601574e16d37e3ca69694100e4d12dd9716c70394e1081bb8691d,44100,1,0.190000000,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/179174.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:205016:clsdoa_v1_srcprep_v1,desed:train:205016,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,205016,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/205016.wav,41fe53becd8825e7106947b8956ba52a55267740ad9e3831eaf8a2185331ec22,44100,1,0.324648526,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/205016.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:205040:clsdoa_v1_srcprep_v1,desed:train:205040,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,205040,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/205040.wav,65524b3cb6a96a54f2b702286d9e9a1474fb8a9e3d433494d87d67476fade61b,44100,1,0.256507937,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/205040.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:208905_0:clsdoa_v1_srcprep_v1,desed:train:208905,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,208905,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/208905_0.wav,33e82a2db3821834b1fd75a31fffb72513771fad9e2b2434bc229fa154d108c8,44100,1,0.074625850,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/208905_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:208905_1:clsdoa_v1_srcprep_v1,desed:train:208905,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,208905,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/208905_1.wav,51a77bfc4ef28195e362f701c3994206bd700d886ac17b426247bae2aee016a2,44100,1,0.065850340,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/208905_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:208919:clsdoa_v1_srcprep_v1,desed:train:208919,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,208919,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/208919.wav,7ce7866a3a3896861ca1bb8721919d962053937e5e9313d48ec43fe120198d62,44100,1,0.510861678,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/208919.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:209002_0:clsdoa_v1_srcprep_v1,desed:train:209002,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,209002,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/209002_0.wav,1629124045cd4cc9ef6cf1f72591a72fa545206b694e8c490fa7caacfbc8052d,44100,1,0.916099773,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/209002_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:209002_1:clsdoa_v1_srcprep_v1,desed:train:209002,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,209002,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/209002_1.wav,e6ab2350fa2c9fbd5ecab79d1b86d7121578f33bfbfb683d87f1a374f1ce967e,44100,1,1.759478458,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/209002_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:209006_0:clsdoa_v1_srcprep_v1,desed:train:209006,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,209006,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/209006_0.wav,e55e5e93a9a9f3969c918b04ea203f686668479d577f0d67163054cbe62d59b4,44100,1,0.150702948,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/209006_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:209006_1:clsdoa_v1_srcprep_v1,desed:train:209006,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,209006,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/209006_1.wav,142102c7b1f47f1740d95a8b5386290e3790bd6dfb8b93eb2bd8ebb8e80076fe,44100,1,0.927324263,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/209006_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:214187:clsdoa_v1_srcprep_v1,desed:train:214187,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,214187,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/214187.wav,63d8f1a6ac95219cd58be42bcf99b606ab51a704131dce77ae750325177dd925,44100,1,0.243151927,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/214187.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:214850_0:clsdoa_v1_srcprep_v1,desed:train:214850,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,214850,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/214850_0.wav,6b74f904fbb75fc1cd71db11287e246e455447c9e6a4251a83fa8e2ae8d86450,44100,1,0.163015873,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/214850_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:214850_1:clsdoa_v1_srcprep_v1,desed:train:214850,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,214850,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/214850_1.wav,362ce37f905c2505104c6c8ffd354b8cf110a2f74d0750c4cf31dda3958a92f4,44100,1,0.230680272,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/214850_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:214850_2:clsdoa_v1_srcprep_v1,desed:train:214850,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,214850,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/214850_2.wav,926dc52cc26fb4910490a142557a1a714d4e588ab4f34e8c83c6f88805138a69,44100,1,0.566394558,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/214850_2.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:214850_3:clsdoa_v1_srcprep_v1,desed:train:214850,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,214850,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/214850_3.wav,a7e8ba1b290045d2b8ee684229221e65e63452c565583ffc876a198dac82c91b,44100,1,0.134331066,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/214850_3.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:214850_4:clsdoa_v1_srcprep_v1,desed:train:214850,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,214850,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/214850_4.wav,bb4a2fa500692b7300c0127a07a08d460b5ffd37eefff8d8642d50789bf5273a,44100,1,0.568027211,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/214850_4.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:219550:clsdoa_v1_srcprep_v1,desed:train:219550,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,219550,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/219550.wav,6e0e0c112b4c06fad5b5b399ccd5d2728a342072b90ff693f71a22848b17de32,44100,1,0.424535147,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/219550.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:221791:clsdoa_v1_srcprep_v1,desed:train:221791,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,221791,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/221791.wav,f6b341295248ba73cf77c8b3a83ed681e360a40e7072b91863142bc1bf1d0eb9,44100,1,0.260272109,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/221791.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:233381:clsdoa_v1_srcprep_v1,desed:train:233381,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,233381,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/233381.wav,b24bc78ff4a2af256b4edf2fadb4b491169c3cb45311a300d4b5f0b9761464ee,44100,1,0.491587302,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/233381.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:234588:clsdoa_v1_srcprep_v1,desed:train:234588,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,234588,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/234588.wav,9464d95f84eab819008f525a6cb52f44d8b4b482a8ce8b78db8a50166782efe1,44100,1,0.435963719,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/234588.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:237383:clsdoa_v1_srcprep_v1,desed:train:237383,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,237383,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/237383.wav,87eefa3afcf077b151248f53c44200af316b2317f8f347d9f5a93e3f3a5a9b9b,44100,1,2.733718821,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/237383.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:240785:clsdoa_v1_srcprep_v1,desed:train:240785,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,240785,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/240785.wav,7dc980acab3d45fb96b49ac7646b40fddb719a31f1fa36a3eb27cc8a47aa536c,44100,1,0.071156463,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/240785.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:263608_0:clsdoa_v1_srcprep_v1,desed:train:263608,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,263608,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/263608_0.wav,d7220b1a9497501e14c9262b189b6fc9d28384a2dc1a3469287b0a52b8286c39,44100,1,0.748321995,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/263608_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:263608_1:clsdoa_v1_srcprep_v1,desed:train:263608,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,263608,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/263608_1.wav,3d9309d4454daf0725aa9c927ad0d45bc746060ad1d821645971d2abc5c7ac50,44100,1,0.206575964,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/263608_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:263608_2:clsdoa_v1_srcprep_v1,desed:train:263608,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,263608,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/263608_2.wav,7651ef54854b9379bcb675dd4e2f8353aa9cb5a0ec7b13f84db0f3e03e1bf277,44100,1,0.459206349,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/263608_2.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:266949:clsdoa_v1_srcprep_v1,desed:train:266949,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,266949,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/266949.wav,19dfc39d880f4ebc63fa1671821188174923ceb8ce925ada6a1a1082f0dd5fae,44100,1,1.418480726,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/266949.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:266989:clsdoa_v1_srcprep_v1,desed:train:266989,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,266989,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/266989.wav,f9e0bd76fab16046264a02d82cf38de1761386b344c58e81549cf2ac044cbad0,44100,1,0.601315193,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/266989.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:267004:clsdoa_v1_srcprep_v1,desed:train:267004,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,267004,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/267004.wav,da92eaf061ad66798fe8a1df1c0eb8f00ce5151d4ef547a783d9e20d1b6f70ad,44100,1,0.491496599,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/267004.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:267008:clsdoa_v1_srcprep_v1,desed:train:267008,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,267008,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/267008.wav,54033c6317fd44d121b2dcc004d4504c37c9c8177e45b2255504f0e4243878f0,44100,1,0.678820862,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/267008.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:267486:clsdoa_v1_srcprep_v1,desed:train:267486,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,267486,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/267486.wav,507798c9100134113db5e34159619bd1a57f8fb49cb6f7974a6c130ffb3d5fde,44100,1,0.462607710,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/267486.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:29888_0:clsdoa_v1_srcprep_v1,desed:train:29888,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,29888,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/29888_0.wav,1ff5a71efd6be37fa14065f8876ca24d6b09ef8afae970cf8f6cef3af12ad735,44100,1,0.893401361,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/29888_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:29888_1:clsdoa_v1_srcprep_v1,desed:train:29888,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,29888,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/29888_1.wav,5106498929d378c8457c7b9f85f04f43da8c35c108f53509f16aad0b60ba9532,44100,1,0.689795918,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/29888_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:29888_2:clsdoa_v1_srcprep_v1,desed:train:29888,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,29888,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/29888_2.wav,f6026252f7349e485acdfdd4ce289c38ea2e8fdb1eddde762222cab09f22325e,44100,1,0.229274376,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/29888_2.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:29888_3:clsdoa_v1_srcprep_v1,desed:train:29888,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,29888,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/29888_3.wav,f3404fb8a1f400afb42f77c0da9ca0c08bc185c9b37620d88b2388308904b07e,44100,1,0.917981859,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/29888_3.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:29891:clsdoa_v1_srcprep_v1,desed:train:29891,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,29891,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/29891.wav,36d570d4f46909c7075474c92cca5eaa06215fa6fa168444871d8aa35025c24a,44100,1,0.216213152,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/29891.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:29913_0:clsdoa_v1_srcprep_v1,desed:train:29913,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,29913,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/29913_0.wav,60bd244d9e1b87068ee83e980cf4ff3e6d09a3d84a381d5a45a0496a640ef9e8,44100,1,0.294648526,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/29913_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:29913_1:clsdoa_v1_srcprep_v1,desed:train:29913,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,29913,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/29913_1.wav,215d8cba653b2fc50e4c33c8cb797e4f074dafbc8e2e0f63ec5e2104a16e1a86,44100,1,0.409455782,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/29913_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:29913_2:clsdoa_v1_srcprep_v1,desed:train:29913,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,29913,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/29913_2.wav,19f1f36d9f041d14bbd4ab36cc5e341102fd714513b1c9ca661bdf06d822a455,44100,1,0.164965986,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/29913_2.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:29913_3:clsdoa_v1_srcprep_v1,desed:train:29913,10,dishes,transient,DESED isolated foreground,Dishes,EXACT,29913,train,raw/desed/extracted/audio/train/soundbank/foreground/Dishes/29913_3.wav,4d5d30f9357150b4f6143fdccc8baa47002cd79235bcfcc0db7d4f6ce6d14f28,44100,1,0.166145125,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Dishes/29913_3.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
